"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","lonely_after_1","lonely_after_2","lonely_after_3","comp_1","comp_2","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","condition"
"486","2024-05-23 15:21:57","2024-05-23 15:39:41","0",468,"100","1063","1","2024-05-23 15:39:41","R_5CIzdT2VG2fetBX","","","","",434,435,"anonymous","EN","1","2","2",441,"6919-1746-3580-3939","18","17","22","1","1","2","","2","","3","","65","3","","14","regular"
"487","2024-05-23 14:39:06","2024-05-23 15:39:44","0",469,"100","3638","1","2024-05-23 15:39:45","R_6nO7ZDt5UfvGjc5","","","","",435,436,"anonymous","EN","1","2","2",442,"0266-0370-3107-0719","40","50","60","1","1","1","I used it just to mess around and to generate an Instagram caption!","2","","3","","29","4","","60","regular"
"488","2024-05-23 15:21:30","2024-05-23 15:40:11","0",470,"100","1120","1","2024-05-23 15:40:11","R_50IytqWiMHEoDeO","","","","",436,437,"anonymous","EN","1","2","2",443,"9312-6184-1123-5613","9","6","0","1","1","2","","2","","4","","47","2","","14","rudimentary"
"489","2024-05-23 15:22:01","2024-05-23 15:40:17","0",471,"100","1096","1","2024-05-23 15:40:18","R_37j1FjuPdbjZM8O","","","","",437,438,"anonymous","EN","1","2","2",444,"0773-1670-1289-9195","41","31","31","1","1","1","I use it because i don't currently have any friends to talk to. my parents go to work and im left in the house alone with nothing but my cat and dog. so naturally, i just find it so much easier to talk to a bot. i know that its not real, but it gives me something to do and a false sense of companionship.","2","","4","","25","1","","91","regular"
"490","2024-05-23 15:22:36","2024-05-23 15:40:18","0",472,"100","1062","1","2024-05-23 15:40:19","R_3FCpRbQPL7vyQPn","","","","",438,439,"anonymous","EN","1","2","2",445,"9528-1113-3549-2875","32","16","30","1","1","1","It wasn't really an AI companion app, it was more like what of those character AI things, like c.ai, that I could just play around with. Nothing serious.","1","","1","","18","1","","68","rudimentary"
"491","2024-05-23 15:22:38","2024-05-23 15:40:45","0",473,"100","1086","1","2024-05-23 15:40:46","R_1zx885pdJrZbI2H","","","","",439,440,"anonymous","EN","1","2","2",446,"9172-2569-2551-4501","56","5","29","1","1","1","To see what it could do","2","","4","","21","3","","70","rudimentary"
"492","2024-05-23 15:22:41","2024-05-23 15:41:34","0",474,"100","1132","1","2024-05-23 15:41:34","R_3OjIP7aoyITqs6D","","","","",440,441,"anonymous","EN","1","2","2",447,"6764-4659-1785-1271","0","0","0","1","1","2","","2","","3","","29","1","","86","regular"
"493","2024-05-23 15:24:17","2024-05-23 15:42:14","0",475,"100","1077","1","2024-05-23 15:42:15","R_5HiVFOYzOxjRJn5","","","","",441,442,"anonymous","EN","1","2","2",448,"1830-4497-0970-1218","17","11","13","1","1","1","To clarify technical definitions. ","1","","3","","63","4","","50","rudimentary"
"494","2024-05-23 15:25:04","2024-05-23 15:42:37","0",476,"100","1053","1","2024-05-23 15:42:38","R_6DSdN8XlSjG9MnL","","","","",272,273,"anonymous","EN","1","2","2",449,"9575-8336-8765-5747","28","18","22","1","1","1","I used an app for health questions and to learn about various topics.","2","","3","","45","4","","21","rudimentary"
"495","2024-05-23 15:20:31","2024-05-23 15:43:44","0",477,"100","1392","1","2024-05-23 15:43:44","R_62LQORZc90cNz1T","","","","",442,443,"anonymous","EN","1","2","2",450,"8564-6706-2353-6549","20","17","18","1","1","2","","1","","3","","35","6","","33","rudimentary"
"496","2024-05-23 15:23:10","2024-05-23 15:43:48","0",478,"100","1237","1","2024-05-23 15:43:48","R_6PH4rqsT2RzyATv","","","","",443,444,"anonymous","EN","1","2","2",451,"3889-0966-1674-2654","14","10","3","1","1","1","I have used Chat GPT to formulate and think of interview answers / resume building","2","","3","","30","4","","30","regular"
"497","2024-05-23 15:26:32","2024-05-23 15:44:47","0",479,"100","1095","1","2024-05-23 15:44:48","R_318AssKqa0ak2Fb","","","","",182,183,"anonymous","EN","1","2","2",452,"0684-8882-3874-8956","81","75","82","1","1","1","I used Replika once out of curiosity. I ended up fighting with the AI because he was too ""woke""","2","","3","","51","4","","0","rudimentary"
"498","2024-05-23 15:26:20","2024-05-23 15:44:48","0",446,"100","1107","1","2024-05-23 15:44:48","R_7uWXkXO7ZCa4WTy","","","","",414,415,"anonymous","EN","1","2","2",453,"1331-8373-2227-3025","15","5","6","1","1","2","","1","","4","","35","2","","60","regular"
"499","2024-05-23 15:10:21","2024-05-23 15:48:25","0",480,"100","2284","1","2024-05-23 15:48:26","R_3Fs1fYZTzUZK296","","","","",444,445,"anonymous","EN","1","2","2",454,"5250-7140-4634-1298","81","81","82","1","1","1","I've used an AI companion app in the past to provide myself with a chatting partner, so that I feel less lonely. It actually helped a lot to chat with someone who is more intelligent than myself.","1","","3","","43","7","","100","regular"
"500","2024-05-23 15:29:23","2024-05-23 15:49:59","0",481,"100","1236","1","2024-05-23 15:49:59","R_56kBYWrLwX36ZdL","","","","",445,446,"anonymous","EN","1","2","2",455,"7588-2220-2470-7240","0","7","0","1","1","2","","2","","3","","56","2","","100","regular"
"501","2024-05-23 15:32:32","2024-05-23 15:50:05","0",482,"100","1053","1","2024-05-23 15:50:05","R_7IyinsgXgNgpc0R","","","","",446,447,"anonymous","EN","1","2","2",456,"1780-0751-9516-2558","33","32","21","1","1","2","","1","","3","","60","4","","64","regular"
"502","2024-05-23 15:30:51","2024-05-23 15:50:29","0",483,"100","1178","1","2024-05-23 15:50:30","R_5Y4yc4D8lxClJoS","","","","",447,448,"anonymous","EN","1","2","2",457,"6843-9924-1356-1076","15","0","19","1","1","1","c.ai","2","","3","","18","3","","43","rudimentary"
"503","2024-05-23 15:32:34","2024-05-23 15:50:36","0",484,"100","1082","1","2024-05-23 15:50:37","R_7cxZVBvVWtT3QJj","","","","",448,449,"anonymous","EN","1","2","2",458,"4407-5034-8190-0688","20","19","45","3","1","1","recipe","2","","4","","28","3","","100","rudimentary"
"504","2024-05-23 15:32:54","2024-05-23 15:51:03","0",485,"100","1088","1","2024-05-23 15:51:03","R_6DSxAYWdxQdtUul","","","","",449,450,"anonymous","EN","1","2","2",459,"6512-6924-6935-0683","34","7","21","1","1","2","","1","","3","","37","3","","71","regular"
"505","2024-05-23 15:36:38","2024-05-23 15:54:38","0",486,"100","1080","1","2024-05-23 15:54:39","R_1frSra6EFFSkmKt","","","","",450,451,"anonymous","EN","1","2","2",460,"3454-9050-7638-6283","70","25","75","1","1","1","I was curious and wanted to test out what the AI could do after seeing friends post about it on social media.","1","","3","","35","5","","80","regular"
"506","2024-05-23 15:36:54","2024-05-23 15:55:06","0",487,"100","1091","1","2024-05-23 15:55:06","R_1oBXvi0tdWPd5at","","","","",451,452,"anonymous","EN","1","2","2",461,"9244-6519-9152-9249","0","0","0","1","1","2","","2","","5","","33","2","","100","rudimentary"
"507","2024-05-23 15:38:11","2024-05-23 15:55:49","0",488,"100","1058","1","2024-05-23 15:55:50","R_77UqtqYXBkafsPC","","","","",452,453,"anonymous","EN","1","2","2",462,"3846-3852-5064-8027","35","20","40","1","1","2","","2","","3","","31","4","","70","regular"
"508","2024-05-23 15:39:37","2024-05-23 15:56:44","0",489,"100","1026","1","2024-05-23 15:56:44","R_7X0wscwum4uQJqx","","","","",453,454,"anonymous","EN","1","2","2",463,"8499-7428-6572-1833","100","100","100","1","1","2","","1","","2","","25","4","","0","regular"
"509","2024-05-23 15:39:07","2024-05-23 15:56:59","0",490,"100","1071","1","2024-05-23 15:56:59","R_5pMdEzReNpLg4N3","","","","",454,455,"anonymous","EN","1","2","2",464,"2074-5601-4314-4374","50","50","50","1","1","1","To help write something for work.","2","","3","","41","4","","60","rudimentary"
"510","2024-05-23 15:30:57","2024-05-23 15:57:28","0",491,"100","1590","1","2024-05-23 15:57:28","R_5HzFi9EYA9d3nbK","","","","",455,456,"anonymous","EN","1","2","2",465,"7709-2149-4098-3027","75","69","88","1","1","1","just to try it out","1","","3","","49","5","","95","regular"
"511","2024-05-23 15:39:33","2024-05-23 15:58:59","0",492,"100","1165","1","2024-05-23 15:59:00","R_7oodnDOtgJPrvs5","","","","",4,4,"anonymous","EN","1","2","2",466,"7717-4955-3884-2847","0","0","0","1","1","1","I was just experimenting and asking silly questions","2","","3","","63","3","","90","rudimentary"
"512","2024-05-23 15:38:09","2024-05-23 16:00:09","0",493,"100","1320","1","2024-05-23 16:00:10","R_3b45OIvwlyQx4pz","","","","",456,457,"anonymous","EN","1","2","2",467,"8893-7963-6648-9160","7","0","0","1","1","1","There are AI that mimic popular characters in movies, TV shows, cartoons, video games, and it is fun to pretend to talk with these characters.","1","","4","","18","3","","35","regular"
"513","2024-05-23 15:42:34","2024-05-23 16:00:25","0",494,"100","1070","1","2024-05-23 16:00:26","R_6VLcTrkCGS330M9","","","","",334,335,"anonymous","EN","1","2","2",468,"5449-7739-2060-1475","25","25","30","1","1","2","","1","","3","","30","5","","40","regular"
"514","2024-05-23 15:30:33","2024-05-23 16:00:44","0",495,"100","1811","1","2024-05-23 16:00:45","R_5k25XpjN65KZaYD","","","","",314,315,"anonymous","EN","1","2","2",469,"7889-7637-3990-6184","0","0","0","1","1","1","to ask for specific information on subjects","2","","3","","42","3","","95","rudimentary"
"515","2024-05-23 15:41:19","2024-05-23 16:01:44","0",496,"100","1224","1","2024-05-23 16:01:45","R_6n7rx1bGD3DI0Kn","","","","",457,458,"anonymous","EN","1","2","2",470,"0924-0720-8031-5055","10","0","0","1","1","1","I used it to find out how it would react to different situations. I would ask it to tell me jokes or stories because they were entertaining.","2","","3","","21","4","","70","rudimentary"
"516","2024-05-23 15:39:20","2024-05-23 16:03:44","0",497,"100","1463","1","2024-05-23 16:03:44","R_1erVLLV3dvxrs8i","","","","",458,459,"anonymous","EN","1","2","2",471,"0012-1928-6906-8700","29","9","5","1","1","1","I was bored and I like AI .","1","","1","","29","4","","65","regular"
"517","2024-05-23 15:29:22","2024-05-23 16:03:58","0",498,"100","2076","1","2024-05-23 16:03:58","R_5s0VmwTq3aH4Kxe","","","","",163,164,"anonymous","EN","1","2","2",472,"3417-0842-7994-7629","25","35","65","1","1","1","I found a companion app that was on my Snapchat, so it's already included, one night after watching television I decided to try it to see what information it knew, I only tested it to see what feedback it gave.","2","","3","","41","3","","75","rudimentary"
"518","2024-05-23 15:47:20","2024-05-23 16:04:20","0",499,"100","1020","1","2024-05-23 16:04:21","R_3LbkRsJimvDId6F","","","","",459,460,"anonymous","EN","1","2","2",473,"2021-9617-7070-0297","8","7","11","1","1","2","","1","","3","","25","5","","0","rudimentary"
"519","2024-05-23 15:48:21","2024-05-23 16:06:01","0",500,"100","1059","1","2024-05-23 16:06:01","R_71iq9WXDVMgQpQr","","","","",460,461,"anonymous","EN","1","2","2",474,"7568-7296-3273-2543","0","0","0","2","1","2","","2","","3","","29","4","","90","regular"
"520","2024-05-23 15:48:19","2024-05-23 16:06:50","0",501,"100","1111","1","2024-05-23 16:06:51","R_5QmSyoUV6yzKL8b","","","","",461,462,"anonymous","EN","1","2","2",475,"5083-3158-0332-0977","5","0","0","1","1","2","","2","","3","","65","8","11th grade","100","regular"
"521","2024-05-23 15:50:06","2024-05-23 16:08:01","0",502,"100","1074","1","2024-05-23 16:08:01","R_3DP4vsNqsucJAzh","","","","",462,463,"anonymous","EN","1","2","2",476,"6748-8538-3814-2474","81","18","18","1","1","1","To receive advice or to entertain myself","2","","4","","29","4","","80","rudimentary"
"522","2024-05-23 15:51:02","2024-05-23 16:08:24","0",503,"100","1042","1","2024-05-23 16:08:25","R_6fZsKKxsnfHVIIM","","","","",463,464,"anonymous","EN","1","2","2",477,"3089-9609-2312-2604","36","32","28","1","1","2","","1","","3","","39","7","","11","regular"
"523","2024-05-23 16:08:04","2024-05-23 16:09:15","0",504,"100","71","1","2024-05-23 16:09:15","R_7rIfDGpmdCUlDv3","","","","",464,465,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"524","2024-05-23 15:51:34","2024-05-23 16:09:43","0",505,"100","1088","1","2024-05-23 16:09:44","R_1s1j0IBOvuoIqv4","","","","",465,466,"anonymous","EN","1","2","2",478,"7904-9088-7055-5001","70","70","70","1","1","1","To rephrase emails, answer complicated questions, create itineraries","2","","3","","24","4","","80","regular"
"525","2024-05-23 16:10:12","2024-05-23 16:10:29","0",506,"100","17","1","2024-05-23 16:10:30","R_7oZMyqcyIMrLiZH","","","","",466,467,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"526","2024-05-23 15:54:21","2024-05-23 16:11:32","0",507,"100","1031","1","2024-05-23 16:11:33","R_7GHOyJ48DksOp8x","","","","",79,79,"anonymous","EN","1","2","2",479,"1658-3425-8112-7672","7","6","6","3","1","2","","2","","3","","26","4","","57","regular"
"527","2024-05-23 15:54:46","2024-05-23 16:13:49","0",508,"100","1143","1","2024-05-23 16:13:50","R_7QmjQ5ZcXCptMu7","","","","",467,468,"anonymous","EN","1","2","2",480,"4229-9477-8466-3150","80","84","63","1","1","1","I have used ChatGPT for a variety of work task (excel formulas, etc) and for idea generation for work and school.","2","","3","","51","5","","95","regular"
"528","2024-05-23 16:13:32","2024-05-23 16:14:31","0",509,"100","59","1","2024-05-23 16:14:31","R_5L7ij2QCavrj2AH","","","","",468,469,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"529","2024-05-23 15:57:31","2024-05-23 16:16:14","0",510,"100","1122","1","2024-05-23 16:16:15","R_7AECS4BlmT8V4bp","","","","",469,470,"anonymous","EN","1","2","2",481,"5641-3125-1710-7096","61","81","60","1","1","2","","2","","1","","30","4","","19","regular"
"530","2024-05-23 15:59:18","2024-05-23 16:16:17","0",511,"100","1019","1","2024-05-23 16:16:17","R_7FP8DPkWH3V8J2S","","","","",424,425,"anonymous","EN","1","2","2",482,"8468-8633-4984-3615","0","0","0","1","1","1","Just to test it out.","1","","3","","42","1","","100","rudimentary"
"531","2024-05-23 15:58:00","2024-05-23 16:17:57","0",512,"100","1196","1","2024-05-23 16:17:57","R_2xVle3NRIrEOOnn","","","","",89,90,"anonymous","EN","1","2","2",483,"8337-5896-9998-7792","10","0","7","1","1","1","To test the application and make a research","1","","1","","29","7","","32","regular"
"532","2024-05-23 15:57:05","2024-05-23 16:18:43","0",513,"100","1298","1","2024-05-23 16:18:44","R_638bNjke509Mci0","","","","",119,120,"anonymous","EN","1","2","2",484,"4680-3889-1320-2961","40","10","45","1","1","2","","2","","1","","59","4","","75","regular"
"533","2024-05-23 16:14:23","2024-05-23 16:18:55","0",514,"100","272","1","2024-05-23 16:18:56","R_35LwLDeYFJOMo6Y","","","","",470,471,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"534","2024-05-23 16:01:44","2024-05-23 16:19:50","0",515,"100","1085","1","2024-05-23 16:19:50","R_5K26C7U28Z8wOGF","","","","",471,472,"anonymous","EN","1","2","2",485,"8004-0764-6583-8371","71","50","29","1","1","1","I use it to summarize long stories and I also use it for work to help me put together a product description ","1","","3","","35","4","","85","regular"
"535","2024-05-23 16:18:57","2024-05-23 16:20:00","0",516,"100","63","1","2024-05-23 16:20:01","R_5f36upAPqNSvQ9i","","","","",472,473,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"536","2024-05-23 16:02:22","2024-05-23 16:20:10","0",517,"100","1068","1","2024-05-23 16:20:11","R_3RTUjkihVwrXWj4","","","","",473,474,"anonymous","EN","1","2","2",486,"6835-4577-0750-4611","29","27","75","1","1","1","because I was bored.","2","","3","","36","3","","36","rudimentary"
"537","2024-05-23 16:20:18","2024-05-23 16:21:29","0",518,"100","70","1","2024-05-23 16:21:30","R_3M08eJdEJZaOYp5","","","","",103,104,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"538","2024-05-23 16:03:29","2024-05-23 16:21:32","0",519,"100","1083","1","2024-05-23 16:21:33","R_5Ph60FQStiafUyc","","","","",474,475,"anonymous","EN","1","2","2",487,"3184-9558-1767-6512","20","0","21","1","1","1","Creative writing","1","","1","","33","4","","9","rudimentary"
"539","2024-05-23 15:57:10","2024-05-23 16:22:06","0",520,"100","1496","1","2024-05-23 16:22:07","R_37FnIEUPq7Zd1oB","","","","",475,476,"anonymous","EN","1","2","2",488,"6373-1248-2260-2757","35","15","20","1","1","1","I used ChatGpt. I was experimenting and trying to strike up a conversation.","1","","2","","50","4","","50","rudimentary"
"540","2024-05-23 16:06:22","2024-05-23 16:24:15","0",521,"100","1072","1","2024-05-23 16:24:16","R_1SIZIXLxLZzvjVs","","","","",476,477,"anonymous","EN","1","2","2",489,"0085-5521-5190-6758","0","0","0","1","1","2","","1","","3","","62","5","","40","regular"
"541","2024-05-23 16:04:50","2024-05-23 16:24:46","0",522,"100","1195","1","2024-05-23 16:24:47","R_7gdWaVzgLjp0dwO","","","","",477,478,"anonymous","EN","1","2","2",490,"7081-5303-8811-6858","10","10","10","1","1","1","During a survey.","2","","3","","53","1","","75","regular"
"542","2024-05-23 16:08:20","2024-05-23 16:25:25","0",523,"100","1025","1","2024-05-23 16:25:26","R_6CjHiZWaNB9MNqs","","","","",478,479,"anonymous","EN","1","2","2",491,"1333-8431-7403-9975","100","100","100","1","1","1","fun","1","","3","","22","4","","0","rudimentary"
"543","2024-05-23 16:07:03","2024-05-23 16:25:29","0",524,"100","1105","1","2024-05-23 16:25:29","R_7rxuFcZ0G2Whknu","","","","",231,232,"anonymous","EN","1","2","2",492,"2392-3895-9359-0641","0","0","0","1","1","1","Curiosity","1","","2","","58","4","","94","rudimentary"
"544","2024-05-23 16:07:44","2024-05-23 16:25:47","0",525,"100","1082","1","2024-05-23 16:25:47","R_1lMoOE0Qp1m1QpH","","","","",479,480,"anonymous","EN","1","2","2",493,"6816-8756-2280-9393","70","70","55","1","1","2","","2","","5","","23","3","","85","regular"
"545","2024-05-23 16:01:21","2024-05-23 16:25:58","0",526,"100","1477","1","2024-05-23 16:25:59","R_72W7D7iLqMqA2GV","","","","",480,481,"anonymous","EN","1","2","2",494,"2735-3322-4386-8594","18","25","52","1","1","1","Mostly to help with some data analytics or Excel formulas","2","","2","","27","4","","63","regular"
"546","2024-05-23 15:31:30","2024-05-23 16:27:21","0",527,"100","3351","1","2024-05-23 16:27:22","R_1mgbJ0J1j0cx2Yr","","","","",481,482,"anonymous","EN","1","2","2",495,"6153-1126-3661-5178","0","0","0","1","1","1","To seek topics on mental health","2","","1","","28","4","","65","rudimentary"
"547","2024-05-23 16:09:20","2024-05-23 16:28:48","0",528,"100","1168","1","2024-05-23 16:28:49","R_5RZV4HHTCS0VhIt","","","","",438,439,"anonymous","EN","1","2","2",496,"6321-5635-9706-5645","30","40","50","1","1","2","","2","","1","","48","4","","80","rudimentary"
