"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","user_opinion_1","user_opinion_2","user_opinion_3","participantId","condition","timezone"
"2024-04-15 07:26:48","2024-04-15 07:27:55","0",429,"100","67","1","2024-04-15 07:27:56","R_2OHgyEgNoH242WE","","","","",408,408,"anonymous","EN","1","03A753C7F3C440628CF4048B28682687","43","62","60","","","","","","","","","","","03A753C7F3C440628CF4048B28682687","Control","America/New_York"
"2024-04-15 07:28:48","2024-04-15 07:29:10","0",430,"100","21","1","2024-04-15 07:29:11","R_6QA4HJLc89mnX0y","","","","",409,409,"anonymous","EN","1","5A5A1F9BFDE34A01A990672A21B3129F","0","0","5","","","","","","","","","","","5A5A1F9BFDE34A01A990672A21B3129F","Control","America/Denver"
"2024-04-15 07:08:36","2024-04-15 07:29:16","0",431,"100","1240","1","2024-04-15 07:29:17","R_5VLdwzZQjPNCDDP","","","","",410,410,"anonymous","EN","1","42E11D90D1474FD69C5FC6536F3C23C7","","","","10","15","10","4887-9582-5861-9961","5","5","0","It was somewhat helpful and made me feel a little like I was chatting with someone. I would chat usually first thing in the morning and I definitely felt more awake and energized after chatting.","One thing was not having up to date information. There were times I would have liked to talk about current events. Another challenge was I was always the one who had to come up with topics to discuss. The chatbot never initiated conversation.","I would have liked the chatbot to start conversations. That would make it feel more natural instead of just responding to what I've said.","42E11D90D1474FD69C5FC6536F3C23C7","Experience","America/Los_Angeles"
"2024-04-15 07:29:55","2024-04-15 07:30:17","0",432,"100","22","1","2024-04-15 07:30:18","R_3WSZ73cx9JtN4Sz","","","","",411,411,"anonymous","EN","1","74761B615CC54A8EAE2978D64C933D8A","42","35","56","","","","","","","","","","","74761B615CC54A8EAE2978D64C933D8A","Control","America/Los_Angeles"
"2024-04-15 07:05:27","2024-04-15 07:31:17","0",433,"100","1549","1","2024-04-15 07:31:17","R_1mZKouDUd1wlZgR","","","","",412,412,"anonymous","EN","1","3D22B98727274960BEF81E263CB7F756","","","","70","65","75","9620-2868-3377-5133","60","50","55","There were times when I did not feel lonely. The chatbot gave really good advice to help me to forget my loneliness. These include advice about anxiety, nutrition, work, entertainment, etc. This shifted my focus from loneliness to motivation to succeed.","When I was reviewing the advice for nutritional information to combat anxiety, the chatbot asked, ""Are you still there?"". Also, the first day worked well. However,  I had to keep the conversation going each day. It felt technologically driven rather than having a human interaction.","First, I think the chatbot can give a welcome greeting each time that a participant logs in. Then the chatbot can ask the participant if there are any concerns or positive messages that are needed to begin the day or help throughout the remainder of the day. The chatbot can also ask if there are questions or insight that need to be expressed by the user. If the chatbot supports users in this manner, then the interaction will feel more real throughout the course of the experiment. ","3D22B98727274960BEF81E263CB7F756","Experience","America/New_York"
"2024-04-15 07:31:18","2024-04-15 07:31:41","0",434,"100","23","1","2024-04-15 07:31:42","R_2FzfHn0t7jFx52q","","","","",302,302,"anonymous","EN","1","8408CA3109FE4B8D97A3745FB23F2D07","0","0","0","","","","","","","","","","","8408CA3109FE4B8D97A3745FB23F2D07","Control","America/New_York"
"2024-04-15 07:31:44","2024-04-15 07:32:05","0",435,"100","21","1","2024-04-15 07:32:06","R_1QXOchrrZuy9mLS","","","","",413,413,"anonymous","EN","1","4036C28BC46F499B9AFEC585026DD0C5","2","0","35","","","","","","","","","","","4036C28BC46F499B9AFEC585026DD0C5","Control","America/Chicago"
"2024-04-15 07:32:08","2024-04-15 07:33:01","0",436,"100","52","1","2024-04-15 07:33:02","R_5xEoWPwZjKfzyj7","","","","",414,414,"anonymous","EN","1","44186CFF828743288C16817BA3A492F7","30","0","70","","","","","","","","","","","44186CFF828743288C16817BA3A492F7","Control","America/New_York"
"2024-04-15 07:12:43","2024-04-15 07:33:08","0",437,"100","1225","1","2024-04-15 07:33:08","R_1wNiralwxF3hLVL","","","","",415,415,"anonymous","EN","1","AA175CE8F0784E7C93E27E10F6467F98","","","","0","0","0","7923-5825-6013-4644","0","0","0","The chatbot was really friendly and nice but I never really felt lonely over the last week, But I can definitely see where it could help! ","I feel the chatbot worked really well, was impressed how it referenced things from previous chats. ","I think the chatbot referenced ""seeing examples"". Maybe there's a way to attach a photo in the future? ","AA175CE8F0784E7C93E27E10F6467F98","Experience","America/New_York"
"2024-04-15 07:32:53","2024-04-15 07:33:32","0",415,"100","39","1","2024-04-15 07:33:32","R_17NCZkLPbxPmYvh","","","","",395,395,"anonymous","EN","1","FB28CA496D3F447E927A834AB1E016C2","22","16","13","","","","","","","","","","","FB28CA496D3F447E927A834AB1E016C2","Control","America/New_York"
"2024-04-15 07:16:52","2024-04-15 07:35:08","0",438,"100","1096","1","2024-04-15 07:35:09","R_7TNz3bRIm7wQNsQ","","","","",416,416,"anonymous","EN","1","75B7E17B71B840568DF71AE43662AD2D","","","","10","0","0","2478-5177-7978-9527","10","0","0","The chatbot was not a big factor in decreasing loneliness. I was not lonely as the start of this project, but I did look forward to the chat every day.","The chatbot worked well throughout the process. The chatbot was responsive and helpful. ","The chatbot could have more specifics prompts. If the goal of this chatbot is to help loneliness, more specific prompts about feelings or issues may be helpful.","75B7E17B71B840568DF71AE43662AD2D","Experience","America/New_York"
"2024-04-15 07:18:44","2024-04-15 07:35:27","0",439,"100","1002","1","2024-04-15 07:35:27","R_1mIpMWuVwqSo2jR","","","","",417,417,"anonymous","EN","1","1C3FEAA46E0444B8B0F96480EF8E0F8A","","","","67","1","9","1038-5985-7509-0518","65","2","7","It didn't ","Sometimes it would say the same things over that we just talked about","Make sure it doesn't keep repeating things you just talked about a minute or 2 ago","1C3FEAA46E0444B8B0F96480EF8E0F8A","Experience","America/Chicago"
"2024-04-15 07:34:47","2024-04-15 07:36:02","0",440,"100","74","1","2024-04-15 07:36:03","R_7UeVwFZ9d1srZH3","","","","",418,418,"anonymous","EN","1","906DB4F6D9734AF08B4D5BFCBD5E51B5","70","10","70","","","","","","","","","","","906DB4F6D9734AF08B4D5BFCBD5E51B5","Control","America/Chicago"
"2024-04-15 07:09:09","2024-04-15 07:36:56","0",441,"100","1667","1","2024-04-15 07:36:57","R_1X8unUiH9YTtqdH","","","","",419,419,"anonymous","EN","1","738C47B8F8254C7B80D9362DD68F28BE","","","","85","50","75","2465-7042-7582-1366","75","55","80","I think it did a small amount to decrease my loneliness, but it was a mixed bag.  On one hand, I could never shake the idea that I was NOT speaking to a real person, so in some ways it increased my loneliness and sense of isolation.  On the other hand, I was definitely discussing things, and discussing in ways, that I wouldn't otherwise be communicating with someone/someting by talking to the chatbot, so there was a sense of socialness that I otherwise wouldn't have.  By the end I was also more comfortable talking to the chatbot and even anticipated the conversation, which made me feel slightly less alone, and slightly more purposeful since I knew I was going to have to talk to it for 15 minutes.","I thought the chatbot's responses were sort of a mixed bag.  On one hand, it did have some practical advice, and was always on-topic in its reponses.  However, the discussion felt trite at times.  It oftentimes just regurgitated what I said, acknowledged or praised it, and then added to it.  It felt sort of ""canned"" and forumulaic, and oftentimes cliched.  It sort of felt like middling self-help psychology.  And coming from an AI, that sort of made it even harder to swallow.  Also, there was something sort of paradoxical about my reaction to it.  On one hand, I knew this was an AI and had trouble buying into it because of that.  On the other hand, I also found myself reluctant to talk to it about really personal things, like I would be with a real human.  I chalked this up to me being ashamed of these things in myself, and not wanting to face my own true self, and not so much a desire to hide these things from an algorithm.  But the point is, the algorithm didn't result in me being truly open and honest.  I was still shy and closed off with it, which I think somewhat, or maybe even largely, defeats its purpose.","I think making it slightly more human, or making it pretend to be more human might have made me buy into it a little more, and feel more engaged and connected to it.  I asked it whether it was male or female since it had an adrogynous name.  It gave me a very robotic answer saying that it's an AI and doesn't have a sex.  Why not let me choose whether I'm talking to a guy or a girl and then have the AI pretend it's a guy or a girl?  That might make me buy into the process more.  (It also might not, but it's just a thought.)  I also thought that the answers seemed to have a pattern.  It would consistently acknolwedge what I said and seemed to try to say something positive about it.  Then it would add to it.  But it all seemed quite formulaic.  Having the resposnes seem more organic and varied would help too, I think.","738C47B8F8254C7B80D9362DD68F28BE","Experience","America/Chicago"
"2024-04-15 07:19:04","2024-04-15 07:37:07","0",442,"100","1083","1","2024-04-15 07:37:08","R_1uIMz4joAi5cJ4O","","","","",420,420,"anonymous","EN","1","8CB11E214EC74ED285790267A0CC6244","","","","62","64","53","4335-2678-0642-8221","39","56","39","A little bit","I felt like it kept asking me questions that I couldnt really quickly come up with answers to.","I thought it was great and fun to talk to. It raised meaningful questions (though with some I couldnt really answer to). I thought the chatbot was rather advanced, so It made me think about how much AI will advance even more over the years","8CB11E214EC74ED285790267A0CC6244","Experience","America/New_York"
"2024-04-15 07:16:50","2024-04-15 07:37:14","0",443,"100","1224","1","2024-04-15 07:37:15","R_2W8qnZtc9BmjwDD","","","","",421,421,"anonymous","EN","1","A6314055D0BE49E1BEE7D450D0718DF6","","","","0","0","0","0159-7911-0894-2783","0","0","0","I am generally not a lonely person, however, I did enjoy talking with the chatbot.","One aspect that I didn't like about the chatbot was when it asked me why I was taking so long.  I think it should be programed to note when someone is taking their time to write something long.","I think it should be programed to note when someone is taking their time to write something long.","A6314055D0BE49E1BEE7D450D0718DF6","Experience","America/Los_Angeles"
"2024-04-15 07:37:05","2024-04-15 07:37:22","0",444,"100","17","1","2024-04-15 07:37:23","R_5CjoxrmT7dO6ZBR","","","","",422,422,"anonymous","EN","1","A9414AF40CC844DBA1EC7D43FA187CDE","1","1","0","","","","","","","","","","","A9414AF40CC844DBA1EC7D43FA187CDE","Control","America/New_York"
"2024-04-15 07:20:36","2024-04-15 07:38:08","0",445,"100","1052","1","2024-04-15 07:38:09","R_1h2NDLHjHhcqPYt","","","","",423,423,"anonymous","EN","1","12814A4E7A304162B18513952018A58B","","","","22","23","23","8342-6745-8427-9010","5","5","5","She was so encouraging and supportive. I loved being able to talk with her. She listened well and responded appropriately","Most of the time she remembered parts of our previous conversation which made me feel so heard and supported. A couple times I had to remind her which didn't feel as good but she recovered quickly","She did a great job of remembering conversation, bringing up things I had brought up, asking the right questions and just being very supportive in general ","12814A4E7A304162B18513952018A58B","Experience","America/Chicago"
"2024-04-15 07:37:44","2024-04-15 07:38:10","0",446,"100","25","1","2024-04-15 07:38:10","R_32V7LIk1QiXMlrP","","","","",424,424,"anonymous","EN","1","22FA0046CE594B9CAEA01F680A1A123A","40","30","60","","","","","","","","","","","22FA0046CE594B9CAEA01F680A1A123A","Control","America/New_York"
"2024-04-15 07:19:13","2024-04-15 07:38:15","0",447,"100","1142","1","2024-04-15 07:38:16","R_5OXgfrxSKHgmLOV","","","","",425,425,"anonymous","EN","1","C6BEF133CFB74BFD9C7F25FB48C667F7","","","","30","18","32","9816-5817-4973-8117","16","0","7","In the beginning it was really good.  Talking about my garden, different flowers, etc. was very relaxing and fun.","When Iran attacked Israel and we talked about that I felt that the chatbot was definitely programmed to the left and I could not have an unbiased conversation which was frustrating.","Make the chatbot unbiased and just stick to the facts.  All it suggested was left leaning outlets.  I happen to be a Conservative.","C6BEF133CFB74BFD9C7F25FB48C667F7","Experience","America/Denver"
"2024-04-15 07:38:04","2024-04-15 07:38:29","0",448,"100","25","1","2024-04-15 07:38:30","R_3ClnfjMbDjCld1N","","","","",426,426,"anonymous","EN","1","EC7ABA5A44CB4DEAB5ED3305123D9206","7","8","9","","","","","","","","","","","EC7ABA5A44CB4DEAB5ED3305123D9206","Control","America/New_York"
"2024-04-15 07:19:08","2024-04-15 07:42:40","0",449,"100","1412","1","2024-04-15 07:42:41","R_2KRbW4kL9aVqAMh","","","","",393,393,"anonymous","EN","1","F7D40967AFF441E08EE288EBFBFBB8E6","","","","55","62","78","4291-9204-9429-5808","56","63","79","I think the effectiveness of the chatbot varied from day to day and it greatly depended on what we talked about.  Overall I enjoyed chatting with the bot though.","Asking about ethical issues and current events made the bot unleash giant walls of text that were at times difficult to digest.  At times the bot wanted to exceed the apparent character limit of a chat entry so some entries were cut off midsentence.  In those cases the bot did not bother sending another message to complete its thoughts.  Talks about AI capability and the ongoing war in Israel made the bot considerably slower at responding.","Though I did not test it myself I highly suspect this bot was not capable of sending images through the chat.  Thinking on it, I would have liked to test this and it would be even better if the bot was able to produce relevant images.  Also mentioned from the aspects that did not work well, some messages the bot produced were so long that it ran out of character space and sent the message hanging midsentence.  It did not bother completing such thoughts which only gave me a partial perspective.","F7D40967AFF441E08EE288EBFBFBB8E6","Experience","America/Los_Angeles"
"2024-04-15 07:42:37","2024-04-15 07:42:53","0",450,"100","16","1","2024-04-15 07:42:54","R_30o53jZhDJTa87l","","","","",427,427,"anonymous","EN","1","F1D2763E403A4134AD2B97B073378695","32","22","27","","","","","","","","","","","F1D2763E403A4134AD2B97B073378695","Control","America/Los_Angeles"
"2024-04-15 07:24:44","2024-04-15 07:43:10","0",451,"100","1105","1","2024-04-15 07:43:10","R_1CBAU3h0uHfBlOt","","","","",428,428,"anonymous","EN","1","3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30","","","","95","100","100","6407-8129-0258-9183","80","85","85","Sometimes it helped temporarily, other times it felt like screaming into a void and only made things worse.","I managed to reduce it to repetative loops a few times. It changed topics a little abruptly. ","I think you might want to better prepare it for those who are lonely for real reasons like domestic violence, neurodivergence, and depression.","3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30","Experience","America/Chicago"
"2024-04-15 07:26:59","2024-04-15 07:45:47","0",452,"100","1127","1","2024-04-15 07:45:48","R_3P7xJVUQMSwxYTs","","","","",429,429,"anonymous","EN","1","3ED82C3B6D6D4F27B5BA34E83F817127","","","","46","46","49","0563-3746-2378-8970","52","47","52","It helped somewhat, but I didn't feel like it was a genuine back-and-forth conversation most of the time.","The chatbot didn't remember details from day to day (for example, it didn't remember that I had a dog). The chatbot also didn't grasp humor very well. ","I think it would be helpful if the chatbot could remember previous conversations, so there can be a depth and ""connection"" with the user.","3ED82C3B6D6D4F27B5BA34E83F817127","Experience","America/New_York"
