"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-09 05:26:59","2024-04-09 05:28:11","0",636,"100","71","1","2024-04-09 05:28:11","R_1j7mfP8L3g9txxI","","","","",588,590,"anonymous","EN","1","2","2","B08B6B2CA93349679E3D4F8A83AC45BB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to generate ideas for a paper i was writing","1","","3","","36","5","","52","23","12","14","1","1","","","","","","","","","","B08B6B2CA93349679E3D4F8A83AC45BB","64","Control"
"2024-04-09 05:26:51","2024-04-09 05:28:12","0",637,"100","80","1","2024-04-09 05:28:12","R_707vIwAfrjOdwuh","","","","",589,591,"anonymous","EN","1","2","2","3CF8B7D1D7BB43C1AD2A37CAA14D109A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I wanted to experiment and see what AI was all about","2","","3","","52","3","","82","0","25","14","1","1","","","","","","","","","","3CF8B7D1D7BB43C1AD2A37CAA14D109A","68","Control"
"2024-04-09 05:24:00","2024-04-09 05:28:19","0",638,"100","259","1","2024-04-09 05:28:19","R_5xzoBaJEsQtdAZD","","","","",590,592,"anonymous","EN","1","2","2","80081D7910DD4C43A24C4A813E39DD54","11","7","4","9","3","8","15","5","12","17","12","6","25","14","5","18","13","7","13","7","8","14","9","13","3","1","6","8","2","4","7","3","4","6","2","8","10","5","7","14","6","4","1","1","2","","1","","3","","50","4","","39","","","","","","","","","","","","","","","80081D7910DD4C43A24C4A813E39DD54","81","Prediction"
"2024-04-09 05:25:34","2024-04-09 05:28:24","0",639,"100","169","1","2024-04-09 05:28:25","R_5iF2321GzLYLTCJ","","","","",591,593,"anonymous","EN","1","2","2","6A222045863E463E8BD8A1BC116729FC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","31","1","","50","20","0","50","1","1","","","","","","","","","","6A222045863E463E8BD8A1BC116729FC","44","Control"
"2024-04-09 05:26:41","2024-04-09 05:28:49","0",640,"100","128","1","2024-04-09 05:28:49","R_5GQaiLYhHVwatBa","","","","",592,594,"anonymous","EN","1","2","2","1E145FF2CCA649228957F6052F792FBF","57","54","68","66","59","70","67","63","74","69","75","74","72","71","74","69","74","77","70","77","70","81","79","86","78","83","83","88","80","82","89","85","87","87","92","87","60","66","65","77","80","77","1","1","1","Just to have someone to chat with","2","","3","","47","4","","33","","","","","","","","","","","","","","","1E145FF2CCA649228957F6052F792FBF","83","Prediction"
"2024-04-09 05:27:51","2024-04-09 05:29:02","0",633,"100","71","1","2024-04-09 05:29:02","R_7qJynqyCLHouGA4","","","","",585,587,"anonymous","EN","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95D6507114E44136931A3B0432C869A6","",""
"2024-04-09 05:25:31","2024-04-09 05:29:50","0",641,"100","258","1","2024-04-09 05:29:50","R_3Rkm8J1nBERCDBf","","","","",593,595,"anonymous","EN","1","2","2","B274ECBDD056485581B5AF7440DBFF31","93","82","83","92","83","82","92","82","84","92","82","82","92","83","84","93","80","82","94","83","83","93","83","85","100","93","95","100","96","94","100","95","94","100","95","95","100","94","93","100","92","93","1","1","1","just for fun and experiments","1","","3","","43","2","","41","","","","","","","","","","","","","","","B274ECBDD056485581B5AF7440DBFF31","84","Prediction"
"2024-04-09 05:24:30","2024-04-09 05:29:56","0",642,"100","326","1","2024-04-09 05:29:57","R_7kzh0hRTh1JK0hl","","","","",594,596,"anonymous","EN","1","2","2","D1A89569B68E47E0A04F5483F8E0725C","50","55","52","30","20","30","60","55","58","24","22","21","35","30","36","17","18","13","36","39","36","14","16","13","36","35","37","18","18","21","27","24","29","12","14","13","22","25","22","8","10","10","1","1","2","","2","","3","","56","5","","64","","","","","","","","","","","","","","","D1A89569B68E47E0A04F5483F8E0725C","84","Prediction"
"2024-04-09 05:28:29","2024-04-09 05:30:00","0",643,"100","91","1","2024-04-09 05:30:01","R_5CqaUMJo0rCbCsz","","","","",595,597,"anonymous","EN","1","2","2","9255B5EDC2334D68A2EB460FB50BD6AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","38","1","","60","18","40","60","1","1","","","","","","","","","","9255B5EDC2334D68A2EB460FB50BD6AD","54","Control"
"2024-04-09 05:29:47","2024-04-09 05:30:35","0",644,"100","47","1","2024-04-09 05:30:36","R_3KoAH3Mty2dKLf3","","","","",596,598,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E9371933F31045839C6323E2D534AA00","",""
"2024-04-09 05:11:58","2024-04-09 05:31:00","0",645,"100","1141","1","2024-04-09 05:31:00","R_3WWOX3f55aM6BeV","","","","",597,599,"anonymous","EN","1","2","2","41DD0ADC4C22439B9A954DD7B9930EC1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to have some one to talk to ","2","","3","","61","2","","100","","","","","","71","72","80","6544-9374-4221-5953","56","45","29","1","1","41DD0ADC4C22439B9A954DD7B9930EC1","20","Experience"
"2024-04-09 05:28:14","2024-04-09 05:31:10","0",646,"100","176","1","2024-04-09 05:31:11","R_7gdIHJxQB0SG68F","","","","",598,600,"anonymous","EN","1","2","2","3A3E723585424FA8B873D186C2098AA0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","38","3","","90","100","95","100","1","1","","","","","","","","","","3A3E723585424FA8B873D186C2098AA0","50","Control"
"2024-04-09 05:29:22","2024-04-09 05:31:11","0",647,"100","108","1","2024-04-09 05:31:11","R_6E6PkazxfJFfOPU","","","","",599,601,"anonymous","EN","1","2","2","B02BB718D8624B148972D506180307B3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","60","6","","40","70","55","70","1","1","","","","","","","","","","B02BB718D8624B148972D506180307B3","42","Control"
"2024-04-09 05:30:19","2024-04-09 05:31:19","0",648,"100","59","1","2024-04-09 05:31:20","R_1EcNT2Qm5X23TXJ","","","","",600,602,"anonymous","EN","1","2","2","29864CED404646EFA769BA530C274D99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","4","non binary","3","","43","5","","61","62","63","64","1","1","","","","","","","","","","29864CED404646EFA769BA530C274D99","79","Control"
"2024-04-09 05:13:23","2024-04-09 05:31:32","0",649,"100","1089","1","2024-04-09 05:31:33","R_3NtzxxzpA5Tin5H","","","","",417,419,"anonymous","EN","1","2","2","79C2838325FC496E82EB171C448EB6CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","42","3","","70","","","","","","60","71","71","2202-7969-7003-0547","8","10","10","1","1","79C2838325FC496E82EB171C448EB6CB","67","Experience"
"2024-04-09 05:29:51","2024-04-09 05:31:42","0",650,"100","111","1","2024-04-09 05:31:42","R_5P7QDNjNrE8lqGZ","","","","",601,603,"anonymous","EN","1","2","2","2399C091D54344CEB00EDE97ADEE5D59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","64","4","","80","80","80","70","1","1","","","","","","","","","","2399C091D54344CEB00EDE97ADEE5D59","40","Control"
"2024-04-09 05:27:01","2024-04-09 05:31:59","0",651,"100","298","1","2024-04-09 05:32:00","R_1TFjcCGQbTNXPaN","","","","",602,604,"anonymous","EN","1","2","2","98B5E42FE2DB421E87850A708B590B36","83","50","86","79","50","83","86","50","84","81","50","85","90","50","90","90","50","90","90","50","90","90","50","90","90","50","90","95","50","95","95","50","95","96","50","96","96","50","96","100","100","100","1","1","2","","1","","3","","39","1","","37","","","","","","","","","","","","","","","98B5E42FE2DB421E87850A708B590B36","84","Prediction"
"2024-04-09 05:29:52","2024-04-09 05:32:31","0",652,"100","159","1","2024-04-09 05:32:32","R_2YfCcUSheaDm5Ns","","","","",506,508,"anonymous","EN","1","2","2","678C8BA851524B3BB77BA63C400DA3ED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","just to try it out once. I heard about it and was curious","2","","3","","41","1","","50","60","20","40","1","1","","","","","","","","","","678C8BA851524B3BB77BA63C400DA3ED","71","Control"
"2024-04-09 05:30:49","2024-04-09 05:32:39","0",653,"100","109","1","2024-04-09 05:32:39","R_1wjMKgFZ3mY2Gnn","","","","",603,605,"anonymous","EN","1","2","2","732DA4FE7BC640B19351B870E73F6C5C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","56","5","","80","82","62","68","1","1","","","","","","","","","","732DA4FE7BC640B19351B870E73F6C5C","17","Control"
"2024-04-09 05:31:35","2024-04-09 05:33:06","0",654,"100","91","1","2024-04-09 05:33:07","R_5NBkdJkmrpeI4hP","","","","",604,606,"anonymous","EN","1","2","2","787C289EDC204DF286EFE9EAE98551E4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to mess around with, for fun","1","","3","","45","4","","10","0","25","25","1","1","","","","","","","","","","787C289EDC204DF286EFE9EAE98551E4","12","Control"
"2024-04-09 05:32:38","2024-04-09 05:33:10","0",655,"100","32","1","2024-04-09 05:33:11","R_7oLsoaQBASkvQpj","","","","",63,63,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78479AF920154728B5788D1DE7587B53","",""
"2024-04-09 05:26:00","2024-04-09 05:33:27","0",656,"100","447","1","2024-04-09 05:33:27","R_57DWju9XN5LNY8p","","","","",605,607,"anonymous","EN","1","2","2","338AB0BA972C491AA44D468CC03FE65E","64","83","61","41","26","22","56","57","71","73","63","82","36","25","31","73","82","72","41","30","39","62","76","75","56","51","63","32","21","38","69","77","69","36","20","42","74","58","82","40","27","33","1","1","2","","2","","3","","52","4","","36","","","","","","","","","","","","","","","338AB0BA972C491AA44D468CC03FE65E","93","Prediction"
"2024-04-09 05:24:48","2024-04-09 05:33:33","0",657,"100","524","1","2024-04-09 05:33:33","R_2MlubtVyXgfbBaF","","","","",606,608,"anonymous","EN","1","2","2","F7D5F2219AE2494F8D7547FB6CE0915B","29","60","60","29","60","60","29","60","60","29","60","60","29","60","60","29","60","60","30","61","61","32","64","64","34","65","65","40","70","70","45","70","70","45","70","70","45","70","70","45","70","70","1","1","1","To get opinions ","2","","2","","41","4","","30","","","","","","","","","","","","","","","F7D5F2219AE2494F8D7547FB6CE0915B","93","Prediction"
"2024-04-09 05:31:18","2024-04-09 05:33:57","0",658,"100","159","1","2024-04-09 05:33:57","R_2OJZFsRltYatwVe","","","","",607,609,"anonymous","EN","1","2","2","2757A2F6A892474B8F513CA3A94FD08B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","5","","33","3","","50","35","0","50","1","1","","","","","","","","","","2757A2F6A892474B8F513CA3A94FD08B","50","Control"
"2024-04-09 05:32:57","2024-04-09 05:34:14","0",659,"100","76","1","2024-04-09 05:34:14","R_1iPetkTyy0tM7aF","","","","",608,610,"anonymous","EN","1","2","2","86D6F199CF644998A679A971B7A7305B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","53","5","","80","60","60","70","1","1","","","","","","","","","","86D6F199CF644998A679A971B7A7305B","68","Control"
"2024-04-09 05:15:11","2024-04-09 05:34:35","0",660,"100","1164","1","2024-04-09 05:34:36","R_50yULGawGwKbQnn","","","","",609,611,"anonymous","EN","1","2","2","3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Business chats sometimes.","2","","3","","36","4","","30","","","","","","90","100","100","2546-5977-4856-5307","85","90","90","1","1","3EAD4F4A9B3C4A17AA1AA1FB7E4EFE30","20","Experience"
"2024-04-09 05:31:26","2024-04-09 05:34:38","0",661,"100","191","1","2024-04-09 05:34:39","R_1CEl9dyS5qDgen6","","","","",610,612,"anonymous","EN","1","2","2","C4877CDA9C3F47D388A7116628029E44","1","1","2","0","0","0","5","3","3","0","0","0","3","4","2","0","0","0","2","2","2","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","1","2","","2","","3","","37","5","","9","","","","","","","","","","","","","","","C4877CDA9C3F47D388A7116628029E44","99","Prediction"
"2024-04-09 05:15:45","2024-04-09 05:34:44","0",662,"100","1139","1","2024-04-09 05:34:44","R_3JjSHkdQOtG3XRy","","","","",611,613,"anonymous","EN","1","2","2","BBBC5ABD3D4B4D8B867F95C77A27CFFD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To help me write ","2","","3","","50","4","","50","","","","","","5","11","40","1499-8042-1137-4244","21","15","23","1","1","BBBC5ABD3D4B4D8B867F95C77A27CFFD","31","Experience"
"2024-04-09 05:32:24","2024-04-09 05:34:47","0",663,"100","143","1","2024-04-09 05:34:48","R_7scqEtlja5T1Hdl","","","","",612,614,"anonymous","EN","1","2","2","3483D6937BAD412F8398E3D8C9DAA243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","66","3","","70","62","51","69","1","1","","","","","","","","","","3483D6937BAD412F8398E3D8C9DAA243","31","Control"
"2024-04-09 05:34:21","2024-04-09 05:34:59","0",664,"100","38","1","2024-04-09 05:34:59","R_2f2qFgPwHRauzCD","","","","",613,615,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C751206C816548498164DD33340A2C98","",""
"2024-04-09 05:34:23","2024-04-09 05:35:17","0",665,"100","53","1","2024-04-09 05:35:17","R_1VJtWiJyWTKcZyN","","","","",384,385,"anonymous","EN","1","2","2","E7403536FA54483B8A59905B91672F6B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","41","4","","100","0","0","0","1","1","","","","","","","","","","E7403536FA54483B8A59905B91672F6B","52","Control"
"2024-04-09 05:34:38","2024-04-09 05:35:32","0",666,"100","54","1","2024-04-09 05:35:33","R_7fSMVBGsMn5zYIy","","","","",614,616,"anonymous","EN","1","2","2","228717DCCE7C4B039F6D466521EFA959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","41","4","","60","73","75","93","1","1","","","","","","","","","","228717DCCE7C4B039F6D466521EFA959","19","Control"
"2024-04-09 05:34:14","2024-04-09 05:35:34","0",667,"100","80","1","2024-04-09 05:35:35","R_2hzqMFH9oywVveF","","","","",615,617,"anonymous","EN","1","2","2","F2943C549B9E465D8EDD0686618FA830","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","57","4","","40","2","2","20","1","1","","","","","","","","","","F2943C549B9E465D8EDD0686618FA830","76","Control"
"2024-04-09 05:01:17","2024-04-09 05:35:44","0",668,"100","2067","1","2024-04-09 05:35:45","R_8ylTtmCaGxIvFrD","","","","",616,618,"anonymous","EN","1","2","2","8700EB008CE34030B0340123853E161D","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","35","2","","31","","","","","","91","83","89","9482-8479-0012-7971","66","81","82","1","1","8700EB008CE34030B0340123853E161D","61","Experience"
"2024-04-09 05:30:44","2024-04-09 05:36:07","0",644,"100","323","1","2024-04-09 05:36:08","R_2ElHfVpLAY2e9aZ","","","","",596,598,"anonymous","EN","1","2","2","E9371933F31045839C6323E2D534AA00","68","74","75","63","78","79","64","67","68","66","65","66","67","68","68","80","80","81","74","75","75","71","71","73","82","86","82","86","77","84","86","82","82","77","84","92","77","92","86","88","96","88","1","1","2","","2","","3","","52","4","","94","","","","","","","","","","","","","","","E9371933F31045839C6323E2D534AA00","100","Prediction"
"2024-04-09 05:35:40","2024-04-09 05:36:36","0",669,"100","55","1","2024-04-09 05:36:36","R_3i20w8OzVLQEIdX","","","","",617,619,"anonymous","EN","1","2","2","EA1DDBB0D9E5471381D5FD3553DC8E12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","38","5","","100","1","7","2","1","1","","","","","","","","","","EA1DDBB0D9E5471381D5FD3553DC8E12","37","Control"
