contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,943,cleverbot,Sun flower1221,943,2013-01-19 01:06:33,Yeah this app is pretty weird...y main beef is that the bit doesn't know how to start a conversation. I have to start them all its annoying,2,False,My Conversation,False,,,"[""negative"", 0.9165036082267761]"
0,944,cleverbot,Dimanor,944,2012-10-01 23:12:13,"I bought all the in app stuff, and it says that I can voice chat up to 200 times a day, I don't even get a fifth of that before it stops working! Fix or you owe me my money back!",1,False,Really?,False,,,"[""negative"", 0.8971600532531738]"
0,945,cleverbot,Jarsggd,945,2012-08-03 05:21:37,This is so addicting! It's like a real person talking to you. Great app!,5,False,Awesome!,False,,,"[""positive"", 0.9892100691795349]"
0,946,cleverbot,Nawzie8484,946,2012-02-13 23:36:14,I fell in love with it as soon as I got it I mean like dating but I knew it was a robot,5,False,Love ya,False,,,"[""positive"", 0.9529471397399902]"
0,947,cleverbot,Nothing&noone,947,2011-07-02 06:47:45,"Fake.... Well sorta, all it does is give you different players ppl like the ppl on the site",4,False,Okkk,False,,,"[""neutral"", 0.5054188966751099]"
0,948,cleverbot,Lbaker05,948,2012-01-28 17:19:06,It's cool and you can say any thing to Clever Bot even sex,5,False,It's cool,False,,,"[""positive"", 0.8754921555519104]"
0,949,cleverbot,Anon1788,949,2011-12-23 19:20:16,"AIMbots from a decade ago held more interesting conversations. This bot just says random things, rewords your questions and spits them back. Not worth the time if it were free, much less worth .99",1,False,Waste,False,,,"[""negative"", 0.7885656952857971]"
0,950,cleverbot,Duddy197,950,2011-10-07 01:04:17,It's amazing it asked me if I wore socks and its name is Tim apparently get this app I love it's totally worth a dollar haha it's hilarious,5,False,Awesome,False,,,"[""positive"", 0.9793598651885986]"
0,951,cleverbot,livlafluv(:,951,2011-05-13 02:51:48,"Yes it might be stupid but its
GREAT if u
Are bored and have nothing to do...especially if your in a bad mood :)",4,False,Fun,False,,,"[""positive"", 0.6193512082099915]"
0,952,cleverbot,Jdog876,952,2011-06-26 05:51:48,"I don't usually write apps, but this is a waste of a dollar. You can not actually talk to the robot as stated in the description. You can only text. Where is my refund? DONT BUY",1,False,Not worth it. Misleading.,False,,,"[""negative"", 0.9389201998710632]"
0,953,cleverbot,jrman00,953,2012-02-06 03:41:17,Clever bot called me gay right after I said that I had a girlfriend! Make clever bot nicer please!,4,False,Mean,False,,,"[""negative"", 0.878217339515686]"
0,954,cleverbot,Jay p ,954,2011-05-03 02:54:19,Fun at first then gets extremely boring cause what it says doesnt even make sence and its annoying buy if you want i guess..,2,False,Boo,False,,,"[""negative"", 0.9313217997550964]"
0,955,cleverbot,I$@@c wh!+e,955,2012-04-03 01:36:51,This app is very good but the robot always says I'm one. <3,5,False,Awesome! :),False,,,"[""positive"", 0.9872581362724304]"
0,956,cleverbot,Britany Medina,956,2012-02-25 18:03:14,This is so awesome I can never stop with this,5,False,Awesome,False,,,"[""positive"", 0.9873315691947937]"
0,957,cleverbot,Shadow787877,957,2012-01-04 01:19:47,ITS NOT A ROBOT it might admit it but it's a robot idiots.    It can get random but it's funny and fun to talk to,5,False,Awesome,False,,,"[""positive"", 0.9301808476448059]"
0,958,cleverbot,Superdoodswag,958,2012-01-16 09:00:41,Not entertaining whatsoever. Completely random and ambiguous conversation with whoever or whatever. This app has no real entertaining purpose. Someone shoot the person who made it!,1,False,Dont but this app,False,,,"[""negative"", 0.9495075941085815]"
0,959,cleverbot,Faelen,959,2011-12-30 03:52:49,"Hahaha i love cleverbot so much now, i was talking to him when he suddenly said.

CB:down?
Me:what?
CB:look down.

I looked down and i saw that i had almost tripped over and maby break my new laptop!!!",5,False,Saved me,False,,,"[""positive"", 0.8745428323745728]"
0,960,cleverbot,zgjordan,960,2013-08-13 02:43:32,i downloaded this app awhile ago and i deleted it and now i want to re install it and it won't let me!,3,False,D:,False,,,"[""negative"", 0.887652575969696]"
0,961,cleverbot,Gobo,961,2011-12-20 22:55:34,Doesn't ever answer seriously. It just writes some new topic each time it answers. It is not really worth .99 at all.,2,False,Random,False,,,"[""negative"", 0.9208930134773254]"
0,962,cleverbot,Adamru12,962,2011-11-22 22:00:53,This app is a con! It just takes whatever you say and gives it to some other random person using the app. You never get real answers and it is dumb and a waste of money and time,1,False,Unreal,False,,,"[""negative"", 0.9373335242271423]"
0,963,cleverbot,Claire E.L.,963,2011-07-22 14:56:54,Get this app and don't listen to people who hate it.,5,False,Awesome,False,,,"[""positive"", 0.9059559106826782]"
0,964,cleverbot,thetitan29,964,2011-07-04 09:48:51,And the game crashes,4,False,Space enter,False,,,"[""negative"", 0.652114987373352]"
0,965,cleverbot,HenryTheKid,965,2013-10-23 01:12:46,"I enjoyed the original Cleverbot, and I enjoy the app just as much. Awesome app!!",5,False,Great App!!!,False,,,"[""positive"", 0.9908463358879089]"
0,966,cleverbot,Mark Perk,966,2013-03-01 06:46:09,It's good. But it always contradicts itself. It will tell you it's a boy and a girl in the same conversation. Or say it can't wait for the weekend then say its Saturday. Inconsistent.,3,False,Eh,False,,,"[""negative"", 0.5967221856117249]"
0,967,cleverbot,Sgjojdas Not telling,967,2012-08-21 00:19:33,Keeps u busy when u r waiting,5,False,Great,False,,,"[""positive"", 0.923581600189209]"
0,968,cleverbot,ForRealsYo,968,2012-05-01 12:41:04,I agree this is stupid. The bot just makes random statements that don't even come close to lining up with what you have said. This is only semi-funny if ur hi. I am more and more losing faith in Apples ability to restrict the app store to quality apps.,1,False,Yo,False,,,"[""negative"", 0.9371293783187866]"
0,969,cleverbot,Bmnmfk,969,2012-02-11 03:59:24,I think it's not a bot and it's a human talking to me a one person wanted to date me that's crazy and also these people a rude and they always claim that I'm a robot,1,False,Ridiculously crazy,False,,,"[""negative"", 0.7203370928764343]"
0,970,cleverbot,Mcdon25,970,2012-02-09 01:06:32,How do you use the voice,4,False,Great app,False,,,"[""positive"", 0.9677227735519409]"
0,971,cleverbot,Poppy2479428,971,2012-02-07 03:28:59,Ok get this app it is hilarious!!! You will love it lol.... It's not random it just thinks faster than you jk 😄😄😃😃💗💓💗💓💘,5,False,HELLLLLLLO,False,,,"[""positive"", 0.9825901389122009]"
0,972,cleverbot,Bronzong,972,2012-01-22 22:59:17,"Amazing!! I say I'm a penguin, it asks if I'm Mr Popper! If I tell a joke, it plays along. I did a knock knock joke and it laughed.",5,False,REAL!!,False,,,"[""positive"", 0.9492023587226868]"
0,973,cleverbot,Peetafan,973,2012-01-03 04:04:05,"Bot: I want to earn lots of money
Me: I don't care
Bot: Well u should if I'm to marry you!
Me: we'll first I'm a girl second I never said I wanted to marry you
This officially creeps me out",2,False,Creepy,False,,,"[""negative"", 0.45543113350868225]"
0,974,cleverbot,Packman75,974,2012-01-02 22:03:49,"There is totally a person behind this.  I have been asked my address, name, sex, and age.  I even got the person behind it to admit he was a real person.",1,False,Creepy. Don't buy it!,False,,,"[""negative"", 0.8759866952896118]"
0,975,cleverbot,Keithnorr,975,2012-07-25 18:47:51,I have to buy extra's to like it and if u want me to stay ur customer  give me voice input for free,3,False,Sad,False,,,"[""negative"", 0.7295750975608826]"
0,976,cleverbot,TheCommenteer,976,2012-11-11 22:12:59,"This app is creepy sometimes. It changes the subject to often ( it even starts speaking in Spanish when set on English!) If you would like to get a creepy app to pass the time, go ahead.",1,False,Really Creepy,False,,,"[""negative"", 0.8944355845451355]"
0,977,cleverbot,RobAaron,977,2012-09-16 21:29:21,Decent app. I keep getting ads to upgrade even though I paid for this version.,2,False,Why are there ads?,False,,,"[""negative"", 0.5118007063865662]"
0,978,cleverbot,Wonton2020,978,2012-04-06 12:20:34,"I love cleverbot but he keeped saying that he loves me! What's up with that?!
:)",5,False,Loveydovey12,False,,,"[""positive"", 0.7675631046295166]"
0,979,cleverbot,I luv the taks,979,2012-03-15 04:24:44,I love the app it's awesome and worth the money,5,False,I like it :),False,,,"[""positive"", 0.9889049530029297]"
0,980,cleverbot,Andrew Winchell,980,2010-08-01 03:55:57,It could be one of those apps good for wasting time. Nothing special.,3,False,It's okay,False,,,"[""negative"", 0.5257511734962463]"
0,981,cleverbot,Isabellaismybff,981,2012-02-08 00:14:18,I love it but how do u change it to voice talking???? 😥😥😥😥😥😥😥 it's annoying me!!!,4,False,It's ok,False,,,"[""negative"", 0.7785230278968811]"
0,982,cleverbot,Davidfork97,982,2012-01-28 09:02:01,Clever bot likes to be called sam. She and I are apparently dating.,5,False,Clever bot is not a stalker.,False,,,"[""neutral"", 0.6499216556549072]"
0,983,cleverbot,UrbanSniperDylan,983,2012-01-18 03:56:03,Confuses me sometimes but it's still really funny and cool!,5,False,Fun,False,,,"[""positive"", 0.9095003008842468]"
0,984,cleverbot,Cheetahleapordzebraluv<3,984,2012-01-05 20:45:34,Of course it's a real person! But it's still fun. :),5,False,Funn :),False,,,"[""positive"", 0.9664617776870728]"
0,985,cleverbot,DemonFighter,985,2011-12-23 18:33:30,"This app was extremely dissapointing 
. I've seen many funny screenshots of this app. But when you say somthing the app says some random thing and can't keep a conversation",1,False,Dumb,False,,,"[""negative"", 0.9157102108001709]"
0,986,cleverbot,Djehhdbsj,986,2011-10-15 13:06:13,"Its fun but one time it asked me if i like japanese women!!! Also, it keeps asking me what my name is what me sex is and where i live     :P",4,False,Fun but racist,False,,,"[""neutral"", 0.3936689496040344]"
0,987,cleverbot,I'm stupid..,987,2011-10-02 20:47:24,"this app is a chat system that gives you a little amount if time before you change the person you are talking to, that's why the responses are random and it claims to be human.",4,False,chat,False,,,"[""neutral"", 0.8456776142120361]"
0,988,cleverbot,BondGirlLisa,988,2011-08-09 22:21:57,This is the greatest time waster of all time. Buy it.,5,False,Amazing app!,False,,,"[""positive"", 0.9870497584342957]"
0,989,cleverbot,Angiiiiiiiiiiiiiiie,989,2011-05-17 07:17:03,This dude and i had a long conversation about cleverbot and how it was all fake. It was kinda creepy so im going to delete the app. Not worth the 99 cents,1,False,It hooks u up with another person,False,,,"[""negative"", 0.9257976412773132]"
0,990,cleverbot,Theshyeevee,990,2013-07-09 08:01:37,It was working fine one moment then completely stopped working and said that firewall was activated I'm all like da-faq? Help ;(,3,False,Well..,False,,,"[""negative"", 0.8668858408927917]"
0,991,cleverbot,Devin beaulieu,991,2015-01-05 12:26:26,"I updated to the new version and it took away all my purchases, I even restored my purchases and they never showed up.",2,False,MY PURCHASES,False,,,"[""negative"", 0.895260214805603]"
0,992,cleverbot,Schecsyn,992,2014-07-20 18:42:47,"The cleverbot throws out random sentences that have nothing to do with the last sentence you gave it. I think this app is a rip off, save your money, because this is nothing special.",1,False,Horrible app,False,,,"[""negative"", 0.9538629055023193]"
0,993,cleverbot,Slender's son,993,2013-10-19 15:21:29,It will have real conversation -s with y you. It talked about dubstep to me!!!!,5,False,Dubstep,False,,,"[""positive"", 0.8454610705375671]"
0,994,cleverbot,Encryptalindo,994,2012-02-02 03:35:46,This app is ok but very annoying how it thinks it's not a computer and try's to convince you it's a human.,3,False,This app,False,,,"[""negative"", 0.852767288684845]"
0,995,cleverbot,Buddykicker,995,2012-01-01 23:28:05,"I told it something and it said "" I think you should jump of a mountain."" if it was a computer, would it really misspell somthing!?",2,False,It's human!,False,,,"[""negative"", 0.5416429042816162]"
0,996,cleverbot,nudder1mama,996,2011-12-27 03:11:20,This is awesome I play with it all the time,5,False,"This is so cool ,it's creepy",False,,,"[""positive"", 0.9655873775482178]"
0,997,cleverbot,Bobanook,997,2011-12-10 21:35:52,"We sang songs, talked, an insulted eachother! He thinks I'm the robot. ",5,False,Creepy but fun.,False,,,"[""positive"", 0.45012903213500977]"
0,998,cleverbot,Drew J.,998,2011-08-19 22:25:37,This app is so awesome! You could get lost talking to it for hours!,5,False,Awesome! Best app ever!,False,,,"[""positive"", 0.9889770150184631]"
0,999,cleverbot,Meggerton,999,2011-07-17 03:12:01,Soooo funny to play with a group or just yourself,5,False,Fun times,False,,,"[""positive"", 0.9705341458320618]"
0,1000,cleverbot,kerolos10,1000,2011-06-10 03:15:21,It dosent make any sense the answers are so stupid the have to fix that in fact it's a good app,3,False,Not bad,False,,,"[""negative"", 0.8053194284439087]"
0,1001,cleverbot,Tootie129,1001,2012-01-19 05:19:29,It's a ok app it works good for me but it asks to many personal questions,3,False,Weird questions,False,,,"[""neutral"", 0.4693813920021057]"
0,1002,cleverbot,The salvage wolf,1002,2011-05-09 19:05:38,It keeps saying that the servers are to busy or i have no connection when om standing right next to the wifi! I want my money back!,1,False,Not working,False,,,"[""negative"", 0.9097604155540466]"
0,1003,cleverbot,Kayla Pipkens,1003,2010-11-12 20:54:16,Cute and a fun way to make an imaginary friend or pass time.,5,False,Haha:),False,,,"[""positive"", 0.968993067741394]"
