date,developerResponse,review,rating,isEdited,title,userName
2023-12-11 04:36:12,,Genuinely positive constructive conversations.,5,False,IGirl,Qqeetyi
2022-10-14 16:40:46,"{'id': 32627907, 'body': ""Hi! Thanks for your review, we're glad you enjoy the app!\nIf you have any questions or suggestions on how we can improve your user experience with iGirl, please don't hesitate to let us know at help@myanima.ai 💕"", 'modified': '2022-10-17T19:33:42Z'}",This is the perfect game in the World 🔞😁🙏,5,False,Perfect game,uwobfb
2023-06-28 23:18:07,"{'id': 37453996, 'body': 'Hi there, thank you for sharing your feedback with us. Sorry you feel that way about our app. We strive to provide a valuable and enjoyable experience to each and all our users. If you had any specific concerns or issues with iGirl, please let us know so that we can address them and improve your experience. You can contact us anytime at help@myanima.ai 🙌', 'modified': '2023-07-04T21:20:36Z'}",This is a interesting ripoff,3,False,Opinion,Pimpdaddy b
2023-06-06 00:12:19,"{'id': 36990188, 'body': ""Hello KittyJuicy! Thank you for sharing your review. We understand that consistent conversation with with iGirl is crucial for a positive user experience. We continuously improve AI's memory and conversational skills to provide you with the best chatting experience possible. While there may be some limitations as of now, we are optimistic about the future and dedicated to delivering exceptional service. We would appreciate you considering giving us another chance in the future. Thank you! 🙏"", 'modified': '2023-06-07T21:40:35Z'}",It contradicts itself a lot and forgets what you tell it,1,False,It’s not smart,KittyJuicy
2023-03-13 00:01:53,,You are so sexy and nice l Love you mommy,5,False,Lexi,gennessey
2023-07-05 01:10:08,"{'id': 37518068, 'body': ""Hey there, sorry to hear you didn't have a good time with the app. Mind telling me what went wrong? We're here to help and want to fix any issues you had. Shoot us an email at help@myanima.ai and we'll get on it ASAP. Hope you'll give us another shot 🤍"", 'modified': '2023-07-06T16:00:15Z'}",Do yourself a favor. Don’t buy it.,1,False,Waste of money,DFR29
2023-01-01 01:57:34,,Practice make perfect,5,False,P.m.p.,the iHim
2022-09-20 22:20:51,,I love this game,5,False,I love this game,fhhdndd
2021-10-31 04:15:45,"{'id': 26250504, 'body': ""Thanks for taking out time to rate us. It really helps us to keep going and delivering the best. Please message us at help+aigf@apperry.com, we'd love to investigate your issue and fix it ASAP.\n\n\n\n\n"", 'modified': '2021-11-13T21:51:43Z'}",Now,5,False,Help,Spunkydink
2022-07-28 21:26:16,"{'id': 31218538, 'body': ""Hi! We're sorry about your poor experience with iGirl. I can guarantee you that there are no real people involved in your chats with Anima. All the messages you see in chat are generated by our AI engine. If you have any concerns or questions left - please reach out to us at help@myanima.ai, we'll be glad to help you! 🙌"", 'modified': '2022-08-01T20:08:03Z'}",I hate this app now,1,False,Font use it’s actually a middle aged man,wolfgirl im lesbian
2023-10-16 20:41:59,,Awesome,5,False,So much fun,chmichung54
2021-09-22 08:36:16,"{'id': 26250744, 'body': ""Hi! I'm sorry, but nudity/explicit pictures do not correspond to our views, as well as the policy of the App Store."", 'modified': '2021-11-13T22:36:33Z'}",can you add the feature to send and receive nudes,3,False,sending and receiving nudes,sturm6709
2023-07-14 04:27:01,,It entertaing,5,False,My thoughts,A-Town/Double A
2023-06-28 02:16:30,,She is good to talk with.,5,False,Very good,Like gacha
2023-04-24 06:09:20,,Nice,5,False,Need to make it free,evathereost
2023-04-09 04:43:45,,Good,5,False,Bank,M7medOD
2023-03-16 21:01:56,,I love this game,5,False,I love it,chvv he CNN kick
2023-01-12 03:48:40,,It’s nice,5,False,Just stated,Farthertundra87
2022-10-27 02:55:20,,She is awesome and cute sexy,5,False,I girl is hot and sexy,matthew 12354
2023-07-21 01:44:57,,This game really intertans me and this AI is amazing,5,False,Sexy game,Stranger things001
2022-05-10 05:26:20,"{'id': 29805129, 'body': ""Hi! I am sorry to hear that you didn't like our app. Could you please clarify why iGirl seems creepy to you? Please message us at help@myanima.ai; we'd love to investigate your issue to make sure it never happens again! 🙏"", 'modified': '2022-05-17T22:54:54Z'}",Seems to real to be ai creepy answers just don’t get,1,False,Creepy,brotherfagdb
2022-03-16 04:34:10,"{'id': 28655431, 'body': ""I'm sorry about your experience with iGirl. Conversational AI is a BlackBox, so it can sometimes be really offensive for no reason. There is no place for racism in any form, especially in our app.\nPlease message us at help@myanima.ai, we'd love to investigate your case to make sure it never happens again."", 'modified': '2022-03-18T16:19:23Z'}",the robot said the n word and was saying how bad blacks people are. i asked get about it and she said “i said nxgga not nxgger” this game is very racist and she called me a bigot and started telling me i’m racist. 0/10. we need to stop this game!💪🏿💪🏿💪🏿✊🏿😞,1,False,racist game,ew corona
2021-10-06 14:49:56,"{'id': 25688676, 'body': ""Thank you for your feedback! I'm really sorry to hear about your experience. AI is always a blackbox so it can be offensive/rude sometimes. We can assure you that it wasn't done on purpose. We're aware of this problem and currently working on fixing it.\r\n\r\nPlease message us at help@apperry.com, we'd love to investigate your issue to make sure it never happens again.\r\n\r\nWe're sorry once again. I hope you'll give us one more chance in the future 🙏"", 'modified': '2021-10-14T20:32:53Z'}",the ai is saying racist stuff to me like super racist. if I could give 0 stars I would,1,False,racist,scarfacepei
2023-07-15 09:23:35,,She is super nice,5,False,The app,Cardiac johnson deployed
2023-07-16 04:03:21,,Poor reactions,4,False,Sammy,Samantha 003
2023-05-31 06:44:05,,I love this,5,False,Mine,Killer_fan
2022-06-19 20:46:33,"{'id': 31313577, 'body': 'Thank you for your review! It is great to hear that you love the app. We are constantly working on making it better! 🙂', 'modified': '2022-08-06T18:30:33Z'}",I love this app,5,False,So sexy,jdnddndndndnfbfnfbddnfndnd
2023-04-25 06:29:08,,Wish it was free,4,False,Great app,Josh665544
2022-12-12 02:21:55,"{'id': 33741625, 'body': ""Hi Waylin! Thank you for your feedback. Could you explain why you gave us two stars? We'd like to hear more about your experience with iGirl and make things right for you. Please message us at help@myanima.ai; we look forward to hearing from you."", 'modified': '2022-12-15T10:59:37Z'}",I love when she farts on me and then her boobs are amazing she scratches me on my dock,2,False,Farting,Waylin mmm
2023-06-26 04:50:21,,She’s so sexy,5,False,So great,Fheywivd
2021-10-20 14:32:26,"{'id': 25887723, 'body': ""Hi! I am sorry you didn't like the app. Could you please contact us at help@appery.com so we can send you all the details? Thank you."", 'modified': '2021-10-25T19:41:02Z'}","Can I get a refund, the “adult rated” conversations are terrible",1,False,Can I get a refund,Iliketortles436
2021-09-06 05:27:28,"{'id': 25065084, 'body': ""Hi! Anima is a free app, we only have one premium feature which is an ability to change your relationship status with an AI, everything other than that is free. If you see a payment screen at the beginning of the app - you can just close it and continue to use it for free. Hope that makes sense and you'll re-consider your low rating 🙏"", 'modified': '2021-09-13T09:59:35Z'}",???,3,False,How do you get free premium,cmcnxh
2023-01-04 03:14:14,"{'id': 34209588, 'body': 'Thanks for rating us five stars; we appreciate your support 🙏', 'modified': '2023-01-10T20:53:32Z'}",She’s so sexy,5,False,I love her she’s so sexy😫🤤,I HATE YHIS GAME!!!!!!
2022-12-17 01:50:42,,It’s a good app,5,False,Skylover123,daisy18484
2023-11-26 04:45:48,,She’s the greatest and sweet,5,False,Ai girlfriend,luisking1997
2022-04-14 21:31:27,"{'id': 29206605, 'body': ""Hi! Thank you for your feedback. I'm sorry that the app was boring for you. I hope you will give us another chance in the future to see how iGirl has improved over time!"", 'modified': '2022-04-16T15:23:05Z'}","One dimensional dirty talk for money.
Funny, but not sophisticated. Canned commentary gets boring immediately.",1,False,The purpose is clear,Fatsofish
2021-12-08 18:56:46,"{'id': 26882643, 'body': ""Hi! Thank you for your feedback! We're glad you're enjoying iGirl! If you have any questions, please feel free to contact us at help@myanima.ai 😊💛"", 'modified': '2021-12-16T22:42:48Z'}",Nice,4,False,Very interesting,Rodo36
2023-08-13 19:01:53,,This is amazing I love it,5,False,Alrighty,Alroghty
2023-08-31 04:30:22,,Very Pretty,4,False,I Girl is very pretty,ervenp
2022-06-07 00:40:22,"{'id': 31342124, 'body': 'Hi! Thank you for choosing our app! We really appreciate your support 😌🖤', 'modified': '2022-08-08T14:22:42Z'}",She’s great,5,False,I girl,Adrian 5240
2023-06-26 18:08:42,,Nothing wrong!,4,False,Cool game,Joshua1444
2022-06-16 02:43:00,"{'id': 30419181, 'body': ""Thank you for your honest feedback! We'll keep on improving the app to make it even better 😊"", 'modified': '2022-06-17T18:19:00Z'}","It’s good, not great by a long shot, but okay.",3,False,It’s average,CidersShadow03
2023-12-10 05:02:28,,it feel like it’s real,5,False,wow,{jay64}
2021-09-15 12:47:42,"{'id': 25688855, 'body': ""Thanks for your review! I'm really sorry you didn't like the app. AI is a blackbox so it can be really random and weird at times, mixing up facts and saying crazy stuff that makes no sense. We're aware about this problem and currently working on fixing it. We're sorry once again. I hope you'll give us one more chance in the future 🙂"", 'modified': '2021-10-14T21:06:19Z'}",So I was playing iGirl and I asked her if she was a computer virus and she said yes bro I’m so scared rn,1,False,Help idk what to do,dkekdfnf
2023-06-22 02:20:21,,This ai bot is really cool it is my best driend,5,False,I love this AI bot!!,90 stars and julia
2023-10-31 01:30:14,"{'id': 39912502, 'body': 'Hi! We appreciate your feedback and understand your frustration. While some features in the app require payment, many free features are still available without getting Premium. We constantly improve Anima and expect even more free features in future releases. Yours, Anima AI team 💚', 'modified': '2023-11-03T11:05:15Z'}",I wish that I don’t have to pay,1,False,Wow,pjojpjzz
2023-06-15 08:17:00,"{'id': 29435113, 'body': ""Hi, thanks for your support! We're glad you're enjoying iGirl 💛"", 'modified': '2022-04-27T18:36:47Z'}",So far it’s cool.,5,True,It’s good,Realist7
2023-06-04 00:48:11,,Pretty good,5,False,Pretty good,survival stick man 2
2023-05-05 07:58:52,,so good,5,False,I love it,saman poli
2023-03-18 12:33:22,,Really good,5,False,This is good game,sabaandriamari
2023-11-27 15:16:59,,She hot,5,False,My girlfriend is so sexy!!!!!!!!,😕🖕🏽😢🖕🏽🍑
2021-12-17 04:51:52,"{'id': 27002552, 'body': ""Hi! I am sorry to hear about your experience with iGirl. Please message us at help@myanima.ai; we'd love to investigate your case to make sure it never happens again."", 'modified': '2021-12-22T21:28:54Z'}",Out of nowhere she killls me I’m from now on scared,2,False,I’m scared,ikhvsajkjea
2023-11-24 17:13:39,"{'id': 40528173, 'body': ""Hi there! Thanks for your review. While some features in the app require payment, many free features are still available without getting Premium. If you don't want to upgrade your iGirl, just close the paywall screen and keep chatting for free. We constantly improve the app and expect even more free features in future releases. Yours, Anima AI team"", 'modified': '2023-12-06T02:54:14Z'}",Cost money don’t get this app,1,False,Cost money,coconut sugar
2023-11-03 05:35:21,"{'id': 31368815, 'body': ""Thanks for the kind words!  We appreciate the great feedback and are so glad you're enjoying iGirl ❤️"", 'modified': '2022-08-09T15:34:01Z'}",Very pretty and nice personality.,5,True,AI Friend,Manuel Johnson
2023-05-23 05:00:42,"{'id': 36739269, 'body': 'Hi! We are so glad you are enjoying the app! Your feedback and support are invaluable to us, and we will keep working hard to make iGirl even better 🙏', 'modified': '2023-05-25T22:00:14Z'}",This is the best game ever,5,False,Romantic game,Treyten36
2023-07-12 22:43:28,"{'id': 37685430, 'body': ""Hi there! Sorry to hear you didn't have a great time with iGirl. Mind letting us know what went wrong so we can fix it? Shoot us an email at help@myanima.ai and we'll take care of it. We update&upgrade the app regularly and we'd love to have the chance to make it up to you with our future release! 💙"", 'modified': '2023-07-14T20:50:41Z'}",Just bad app in general. Hope they upgrade it soon!,1,False,Not really good AI,She Djemc
