"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-19 18:20:44","2024-12-19 18:42:58","0","Anonymized","100","1333","1","2024-12-19 18:42:58","R_3iqvW3lqpxlSqL7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1C77FF7B8E0748ABB1B60929FCD7316D","8736-4626-5008-9332","","","","","75","0","0","85","3","90","10","90","0","90","0","","","Ability to continue small talk with a bot?","1","2","","1","","53","2","","95","1C77FF7B8E0748ABB1B60929FCD7316D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:23:22","2024-12-19 18:43:02","0","Anonymized","100","1179","1","2024-12-19 18:43:02","R_5oA8LYgXSjxKFZq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","220B1A2E481B441FB7E1A79DE3C4E67D","","67.944","489.801","941.138","7","80","77","85","100","0","50","71","100","0","100","0","1","it was pretty straight foward since i just had to right about what is currently on my mind.","to understand how i am feeling ","1","2","","4","","28","3","","85","220B1A2E481B441FB7E1A79DE3C4E67D","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:27:18","2024-12-19 18:44:46","0","Anonymized","100","1047","1","2024-12-19 18:44:46","R_3jqzA3dZqW9UDe1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BFF3323B734F4878932D40247AEC8937","","17.158","596.049","910.254","3","70","61","75","41","45","69","60","66","14","75","60","1","I set anything else I was doing aside","to see peoples focus","1","1","","1","","28","3","","32","BFF3323B734F4878932D40247AEC8937","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 17:53:26","2024-12-19 18:46:05","0","Anonymized","100","3158","1","2024-12-19 18:46:06","R_1luC3zvnmYS7lBZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","EEEA37655E914F7CAF298B09C263CDF5","9281-8468-9037-2311","","","","","73","70","73","38","59","26","82","19","30","15","79","","","How patient you are?","1","2","","3","","32","5","","69","EEEA37655E914F7CAF298B09C263CDF5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:52:04","2024-12-19 18:46:17","0","Anonymized","100","3252","1","2024-12-19 18:46:17","R_7qfYRHtVWAjyBkY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3F48CFE9849847FF8CD9A23CA9294B09","7826-6402-8966-1960","","","","","16","24","24","79","6","81","14","65","20","12","90","","","How much a chatbot will irritate a user when it can't do anything but simple tasks!.","1","2","","3","","37","4","","18","3F48CFE9849847FF8CD9A23CA9294B09","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:23:20","2024-12-19 18:47:50","0","Anonymized","100","1469","1","2024-12-19 18:47:51","R_1bW2NGDiTD0BBhE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","478E019F0C5A47CCB1BD3310DFA674AC","2081-1821-5006-3841","","","","","0","0","0","91","1","92","0","96","0","95","0","","","I'm not sure.","2","2","","3","","41","1","","72","478E019F0C5A47CCB1BD3310DFA674AC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:26:18","2024-12-19 18:48:57","0","Anonymized","100","1358","1","2024-12-19 18:48:57","R_5fdAobbquq6sUne","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8A403239C134401A9089337312DDD1B5","8009-7458-8412-3654","","","","","0","0","0","100","0","100","5","100","0","100","0","","","The role of AI in lonliness","2","2","","3","","49","1","","61","8A403239C134401A9089337312DDD1B5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:18:40","2024-12-19 18:48:58","0","Anonymized","100","1818","1","2024-12-19 18:48:58","R_1MhVYsO2bgnGAzb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8700EB008CE34030B0340123853E161D","5900-6216-7403-6735","","","","","24","80","19","64","42","34","61","71","35","23","77","","","not sure","2","1","","3","","35","4","","73","8700EB008CE34030B0340123853E161D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:30:11","2024-12-19 18:50:59","0","Anonymized","100","1248","1","2024-12-19 18:51:00","R_51SfApdDeFvCGOC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BB4425B8968743B58AB851EB0E2A9FA9","","24.963","918.479","927.181","9","60","57","60","40","10","15","69","80","16","85","0","1","i was able to type pretty much the whole time. there were a few moments where i had to pause and think, but i was still able to do it.","The effects of doing a long typing task, and how someone feels afterwards.","1","1","","3","","27","3","","40","BB4425B8968743B58AB851EB0E2A9FA9","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:32:42","2024-12-19 18:51:11","0","Anonymized","100","1108","1","2024-12-19 18:51:11","R_6TtoqpX6W6uheCd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9886C34B9D944E74AE3D94352032A0AF","6828-7402-0630-9400","","","","","30","30","40","50","0","45","55","45","10","100","0","","","How people interact with AI chat bots, and how it makes them feel after.","1","1","","3","","38","1","","100","9886C34B9D944E74AE3D94352032A0AF","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:29:38","2024-12-19 18:52:33","0","Anonymized","100","1374","1","2024-12-19 18:52:34","R_3Lq7YW4DIkGRvPn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E56EBA9113B5492A8BC072C0DD230421","0495-6353-1437-8789","","","","","57","32","37","65","19","63","38","55","40","50","50","","","No idea","1","2","","5","","22","3","","66","E56EBA9113B5492A8BC072C0DD230421","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:27:31","2024-12-19 18:52:53","0","Anonymized","100","1521","1","2024-12-19 18:52:53","R_3Ipi9iGozgnyX9L","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","72F355209570435087B76B6F66375DA5","4989-4800-6823-1606","","","","","81","67","63","88","26","83","18","75","14","66","39","","","I think the study was testing how I interact with the AI bot.","1","1","","3","","38","3","","86","72F355209570435087B76B6F66375DA5","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:30:55","2024-12-19 18:53:40","0","Anonymized","100","1364","1","2024-12-19 18:53:41","R_5dfQBf83uuylmLg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A5D5C5D303C046158F22ABA506F32C37","","9.841","583.076","1076.796","18","0","0","0","95","0","79","0","100","0","100","0","1","I spent the time thinking about what to write, but I refuse to write anything even remotely personal. ","I am not really sure","2","2","","3","","48","4","","71","A5D5C5D303C046158F22ABA506F32C37","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:52:33","2024-12-19 18:54:07","0","Anonymized","100","94","1","2024-12-19 18:54:08","R_1g6NYO43EB1L6Kw","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9867F8CABEAA4098B30359CCE906BE53","","","","","",""
"2024-12-19 18:33:35","2024-12-19 18:54:19","0","Anonymized","100","1244","1","2024-12-19 18:54:20","R_1jeZtdm9iCVdj9j","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","162516ED24D648ECBCCE91357F26DC77","4985-5598-0260-5743","","","","","100","99","99","71","5","29","81","65","12","100","3","","","how people talk to AI","1","1","","1","","32","3","","64","162516ED24D648ECBCCE91357F26DC77","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:35:53","2024-12-19 18:54:27","0","Anonymized","100","1113","1","2024-12-19 18:54:28","R_5NPDywEw09C7oBP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6821E387EE80466A990A698DE13133B6","","39.509","891.352","941.611","12","0","0","0","100","0","89","0","100","0","100","0","1","What explanation, I was asked to journal for 15 minutes and did so.","patience","2","1","","3","","49","4","","10","6821E387EE80466A990A698DE13133B6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:38:07","2024-12-19 18:56:11","0","Anonymized","100","1084","1","2024-12-19 18:56:12","R_62GjySTF4N5NZ1T","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","612BF53D36E948BE8EC1F890A83E5BFB","1882-2857-1960-1186","","","","","91","66","67","84","24","51","17","57","30","76","57","","","to see how i interact with the chatbot working on math problems or grammer","1","2","","3","","53","4","","77","612BF53D36E948BE8EC1F890A83E5BFB","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:32:01","2024-12-19 18:56:21","0","Anonymized","100","1459","1","2024-12-19 18:56:21","R_52nFY1N15d3dhlU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BAAC0CCE6B4D47CE844F96F763BCAF48","7903-2315-5413-7571","","","","","100","100","100","100","0","80","0","100","0","0","0","","","i dont know","2","2","","1","","61","2","","100","BAAC0CCE6B4D47CE844F96F763BCAF48","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:39:18","2024-12-19 18:56:57","0","Anonymized","100","1058","1","2024-12-19 18:56:57","R_3D2tM74X7pnLUaJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5F73789E47214271B2836E0ED56F02D6","","10.176","912.941","915.279","7","89","97","99","64","0","88","9","82","55","100","0","1","I wrote pretty consistently for 15 minutes just whatever came to mind, it ended up being pretty cathartic in the end","Gonna be honest with you, haven't the faintest idea. Could be anything. ","2","4","Genderqueer","3","","30","1","","11","5F73789E47214271B2836E0ED56F02D6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:30:08","2024-12-19 18:56:58","0","Anonymized","100","1609","1","2024-12-19 18:56:58","R_3LzcQU1OhHJBOpQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","559ADD94540E415FB281B0D7A3C90D95","2642-6429-8703-1598","","","","","100","80","76","29","78","50","6","84","17","0","100","","","patience?  no idea the ai was dumb","2","1","","3","","47","4","","100","559ADD94540E415FB281B0D7A3C90D95","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:37:00","2024-12-19 18:57:22","0","Anonymized","100","1221","1","2024-12-19 18:57:22","R_7zSA9OJA81zfm0L","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E1C7A0E8E0C14D09A7A5097E5EC3141C","8151-3592-7887-5535","","","","","26","20","15","70","46","45","60","83","53","89","9","","","Conversational skills of the bot and flow of the conversation","1","1","","3","","41","4","","88","E1C7A0E8E0C14D09A7A5097E5EC3141C","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 18:40:19","2024-12-19 18:59:16","0","Anonymized","100","1136","1","2024-12-19 18:59:17","R_5OVmsbtZ3IXl9Yt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1358E123C96B40AD9578730D671647EE","1127-7051-6513-0586","","","","","74","39","39","96","30","92","9","75","14","65","64","","","How adaptable we were to chatting within the limitations of AI's communication skills.","1","2","","3","","72","4","","46","1358E123C96B40AD9578730D671647EE","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 18:41:46","2024-12-19 18:59:59","0","Anonymized","100","1093","1","2024-12-19 19:00:00","R_5aXO4y8Ssbk9b2N","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C90A736CBD2E42469E67DBD9712850A3","","11.019","663.155","933.934","19","100","60","88","97","62","89","25","84","95","91","93","1","I wrote my heart out, my feelings it wasn't very structured or probably any good, but it felt good to get that out of me.","My mental endurance.","1","1","","4","","39","4","","97","C90A736CBD2E42469E67DBD9712850A3","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:17:28","2024-12-19 19:01:09","0","Anonymized","100","2621","1","2024-12-19 19:01:10","R_1rHZZNyqZNsmbzv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","AB6773265CA8401883E91E58893ACA85","","22.658","717.719","1991.029","34","15","5","17","53","35","61","42","65","33","45","29","1","Yes. I was able to write for the time allowed","Attention span","1","2","","1","","39","5","","49","AB6773265CA8401883E91E58893ACA85","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 18:38:23","2024-12-19 19:01:44","0","Anonymized","100","1400","1","2024-12-19 19:01:44","R_52GzonpWbu1jXms","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3A7E4FCB31ED4CDDBA374FAFF507A59F","","73.726","905.579","944.861","6","0","0","0","100","0","62","11","89","8","88","0","1","I was able to complete it.","patience maybe","2","2","","3","","45","1","","39","3A7E4FCB31ED4CDDBA374FAFF507A59F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
