"","X","conversation","start_time","duration_in_mins","human_word_amt","turns","chatbot_word_amt","id","contains_loneliness_dict","detected_loneliness_msgs","full_conversation","loneliness_message_pairs","contains_loneliness_llm"
"1672",1671,"Anonymized","2022-02-22 08:13:58",52.6,464,107,395,"WXB3ZZWKDZ_2022-02-22 08:13:58","False","","Anonymized","Anonymized",0
"1673",1672,"Anonymized","2022-02-22 06:06:15",29.95,394,107,416,"WXBLU5NHGM_2022-02-22 06:06:15","False","","Anonymized","Anonymized",0
"1674",1673,"Anonymized","2022-02-22 01:47:47",14.17,312,107,411,"WYDN6QSCSE_2022-02-22 01:47:47","False","","Anonymized","Anonymized",0
"1675",1674,"Anonymized","2022-02-22 00:04:58",20.52,295,107,472,"WYDPF2UG2Y_2022-02-22 00:04:58","False","","Anonymized","Anonymized",0
"1676",1675,"Anonymized","2022-02-22 01:34:00",16.42,379,108,407,"AYAD34A15L_2022-02-22 01:34:00","False","","Anonymized","Anonymized",1
"1677",1676,"Anonymized","2022-02-22 13:04:00",18.92,367,108,473,"AYAXC7KOGX_2022-02-22 13:04:00","False","","Anonymized","Anonymized",0
"1678",1677,"Anonymized","2022-02-22 15:03:30",10.67,116,49,177,"AYAY9ALPT4_2022-02-22 15:03:30","False","","Anonymized","Anonymized",0
"1679",1678,"Anonymized","2022-02-22 15:52:18",45.08,169,59,232,"AYAY9ALPT4_2022-02-22 15:52:18","False","","Anonymized","Anonymized",0
"1680",1679,"Anonymized","2022-02-22 20:21:06",21.2,276,109,432,"AYABW5ZANI_2022-02-22 20:21:06","False","","Anonymized","Anonymized",0
"1681",1680,"Anonymized","2022-02-22 09:37:51",36.85,574,109,548,"WXDXUXRVVE_2022-02-22 09:37:51","False","","Anonymized","Anonymized",0
"1682",1681,"Anonymized","2022-02-22 12:33:01",72.37,228,88,405,"WYDBJY8TRA_2022-02-22 12:33:01","False","","Anonymized","Anonymized",0
"1683",1682,"Anonymized","2022-02-22 14:52:30",17.48,62,21,93,"WYDBJY8TRA_2022-02-22 14:52:30","False","","Anonymized","Anonymized",0
"1684",1683,"Anonymized","2022-02-22 09:09:47",39.47,295,109,520,"WYDVY54VLO_2022-02-22 09:09:47","False","","Anonymized","Anonymized",0
"1685",1684,"Anonymized","2022-02-22 07:39:36",32.47,420,110,457,"MCDUZNNIHS_2022-02-22 07:39:36","False","","Anonymized","Anonymized",0
"1686",1685,"Anonymized","2022-02-22 14:43:57",44.03,329,111,512,"WXBSXKUJU1_2022-02-22 14:43:57","False","","Anonymized","Anonymized",0
"1687",1686,"Anonymized","2022-02-22 05:25:44",80.5,757,111,515,"WXDX7XRJAD_2022-02-22 05:25:44","True","Anonymized","Anonymized","Anonymized",1
"1688",1687,"Anonymized","2022-02-22 15:56:37",50.37,239,57,260,"AYA5RG2KFY_2022-02-22 15:56:37","False","","Anonymized","Anonymized",0
"1689",1688,"Anonymized","2022-02-22 19:29:08",30.48,193,55,221,"AYA5RG2KFY_2022-02-22 19:29:08","False","","Anonymized","Anonymized",0
"1690",1689,"Anonymized","2022-02-22 00:16:07",14.9,354,112,407,"AYATFERALS_2022-02-22 00:16:07","False","","Anonymized","Anonymized",0
"1691",1690,"Anonymized","2022-02-22 01:53:04",20.93,431,112,484,"WYD87Z3IFT_2022-02-22 01:53:04","False","","Anonymized","Anonymized",1
"1692",1691,"Anonymized","2022-02-22 17:55:11",32.23,311,113,452,"MCGGSNEUK3_2022-02-22 17:55:11","False","","Anonymized","Anonymized",0
"1693",1692,"Anonymized","2022-02-22 16:46:03",51.82,345,113,447,"WYDGTL644D_2022-02-22 16:46:03","False","","Anonymized","Anonymized",0
"1694",1693,"Anonymized","2022-02-22 00:09:43",31.8,225,87,282,"MCD6UZ7AZY_2022-02-22 00:09:43","False","","Anonymized","Anonymized",0
"1695",1694,"Anonymized","2022-02-22 01:57:04",17.23,78,27,121,"MCD6UZ7AZY_2022-02-22 01:57:04","False","","Anonymized","Anonymized",0
"1696",1695,"Anonymized","2022-02-22 02:38:24",25.88,200,69,262,"MCD97SJSWO_2022-02-22 02:38:24","False","","Anonymized","Anonymized",0
"1697",1696,"Anonymized","2022-02-22 11:55:10",17.53,156,45,182,"MCD97SJSWO_2022-02-22 11:55:10","False","","Anonymized","Anonymized",0
"1698",1697,"Anonymized","2022-02-22 20:00:06",19.47,405,114,436,"WXD3HB1TMZ_2022-02-22 20:00:06","False","","Anonymized","Anonymized",0
"1699",1698,"Anonymized","2022-02-22 22:27:33",26.48,325,115,519,"WXBTORNCYH_2022-02-22 22:27:33","False","","Anonymized","Anonymized",0
"1700",1699,"Anonymized","2022-02-22 22:04:29",40.5,471,115,523,"WXISX59VM9_2022-02-22 22:04:29","True","Anonymized","Anonymized","Anonymized",1
"1701",1700,"Anonymized","2022-02-22 20:56:19",31.53,391,115,629,"WYB364PGR8_2022-02-22 20:56:19","False","","Anonymized","Anonymized",0
"1702",1701,"Anonymized","2022-02-22 05:14:28",65.63,387,115,575,"WYBLAT6BN7_2022-02-22 05:14:28","False","","Anonymized","Anonymized",0
"1703",1702,"Anonymized","2022-02-22 10:57:26",29.78,670,115,512,"WYDV5C5EMF_2022-02-22 10:57:26","False","","Anonymized","Anonymized",1
"1704",1703,"Anonymized","2022-02-22 11:09:45",20.1,529,117,466,"AYAFVL2VJV_2022-02-22 11:09:45","False","","Anonymized","Anonymized",0
"1705",1704,"Anonymized","2022-02-22 17:05:36",36.7,468,117,526,"WXDFB6I1MQ_2022-02-22 17:05:36","False","","Anonymized","Anonymized",0
"1706",1705,"Anonymized","2022-02-22 04:12:34",15.93,456,117,495,"WYB2ETO4MG_2022-02-22 04:12:34","False","","Anonymized","Anonymized",1
"1707",1706,"Anonymized","2022-02-22 20:04:57",18.03,517,117,552,"WYDCUB1DC2_2022-02-22 20:04:57","False","","Anonymized","Anonymized",0
"1708",1707,"Anonymized","2022-02-22 17:04:27",15.95,367,117,525,"WYDOIDRFV9_2022-02-22 17:04:27","False","","Anonymized","Anonymized",0
"1709",1708,"Anonymized","2022-02-22 04:48:32",25.52,349,104,474,"AYABIGMETK_2022-02-22 04:48:32","False","","Anonymized","Anonymized",0
"1710",1709,"Anonymized","2022-02-22 22:58:52",1.77,44,14,55,"AYABIGMETK_2022-02-22 22:58:52","False","","Anonymized","Anonymized",0
"1711",1710,"Anonymized","2022-02-22 16:40:09",17.23,287,119,429,"WXBP3HBWGV_2022-02-22 16:40:09","False","","Anonymized","Anonymized",0
"1712",1711,"Anonymized","2022-02-22 01:04:24",128.98,677,119,701,"WYBB7CX8QL_2022-02-22 01:04:24","False","","Anonymized","Anonymized",0
"1713",1712,"Anonymized","2022-02-22 21:44:19",8.42,114,37,169,"WYBQQO749I_2022-02-22 21:44:19","False","","Anonymized","Anonymized",0
"1714",1713,"Anonymized","2022-02-22 23:34:12",23.98,308,82,367,"WYBQQO749I_2022-02-22 23:34:12","False","","Anonymized","Anonymized",1
"1715",1714,"Anonymized","2022-02-22 05:08:06",31.18,292,119,518,"WYD1ZL4TIX_2022-02-22 05:08:06","False","","Anonymized","Anonymized",1
"1716",1715,"Anonymized","2022-02-22 20:32:46",22.15,385,120,621,"AYA7WGVO7E_2022-02-22 20:32:46","False","","Anonymized","Anonymized",0
"1717",1716,"Anonymized","2022-02-22 02:13:48",33.58,335,120,404,"AYA9GB2V13_2022-02-22 02:13:48","False","","Anonymized","Anonymized",0
"1718",1717,"Anonymized","2022-02-22 00:14:58",11.05,185,52,191,"AYA7LAY171_2022-02-22 00:14:58","False","","Anonymized","Anonymized",0
"1719",1718,"Anonymized","2022-02-22 23:24:34",35.03,254,69,211,"AYA7LAY171_2022-02-22 23:24:34","False","","Anonymized","Anonymized",0
"1720",1719,"Anonymized","2022-02-22 02:25:49",26.88,380,121,494,"WYDBRGUQ4W_2022-02-22 02:25:49","False","","Anonymized","Anonymized",0
"1721",1720,"Anonymized","2022-02-22 18:47:11",46.75,942,121,722,"WYDCNK26YS_2022-02-22 18:47:11","False","","Anonymized","Anonymized",0
"1722",1721,"Anonymized","2022-02-22 17:31:24",22.58,297,122,567,"WXB58UV5NV_2022-02-22 17:31:24","False","","Anonymized","Anonymized",0
"1723",1722,"Anonymized","2022-02-22 02:28:42",41.88,399,122,485,"WXDDRYXT7Y_2022-02-22 02:28:42","False","","Anonymized","Anonymized",0
"1724",1723,"Anonymized","2022-02-22 04:22:11",22.95,334,123,408,"WXDS59FP8U_2022-02-22 04:22:11","False","","Anonymized","Anonymized",0
"1725",1724,"Anonymized","2022-02-22 03:11:45",67.53,610,124,549,"AYA5ZVCW8A_2022-02-22 03:11:45","False","","Anonymized","Anonymized",0
"1726",1725,"Anonymized","2022-02-22 15:34:37",20.08,393,124,582,"AYADA7XX9T_2022-02-22 15:34:37","False","","Anonymized","Anonymized",0
"1727",1726,"Anonymized","2022-02-22 02:30:43",18.07,292,124,454,"WYDHIX8QQL_2022-02-22 02:30:43","False","","Anonymized","Anonymized",0
"1728",1727,"Anonymized","2022-02-22 14:55:56",51.25,403,125,480,"WXD86YK6QA_2022-02-22 14:55:56","False","","Anonymized","Anonymized",0
"1729",1728,"Anonymized","2022-02-22 17:35:10",19.35,461,125,554,"WXISAE912D_2022-02-22 17:35:10","False","","Anonymized","Anonymized",0
"1730",1729,"Anonymized","2022-02-22 10:28:09",23.52,321,126,423,"MCDW6YLJDD_2022-02-22 10:28:09","False","","Anonymized","Anonymized",0
"1731",1730,"Anonymized","2022-02-22 00:38:55",1.82,13,4,14,"MCG18TJ8M4_2022-02-22 00:38:55","False","","Anonymized","Anonymized",0
"1732",1731,"Anonymized","2022-02-22 11:16:27",57.47,609,122,513,"MCG18TJ8M4_2022-02-22 11:16:27","False","","Anonymized","Anonymized",0
"1733",1732,"Anonymized","2022-02-22 19:47:52",69.13,809,126,540,"WXD9C6BBDO_2022-02-22 19:47:52","False","","Anonymized","Anonymized",0
"1734",1733,"Anonymized","2022-02-22 17:25:21",34.37,528,127,440,"MCDYPAUANV_2022-02-22 17:25:21","True","Anonymized","Anonymized","Anonymized",0
"1735",1734,"Anonymized","2022-02-22 01:28:17",40.1,517,127,639,"WXBHW1B8DE_2022-02-22 01:28:17","False","","Anonymized","Anonymized",0
"1736",1735,"Anonymized","2022-02-22 15:33:10",28.85,320,128,538,"WXDU4PE2R5_2022-02-22 15:33:10","False","","Anonymized","Anonymized",0
"1737",1736,"Anonymized","2022-02-22 02:03:34",38.45,459,129,502,"MCGM5M6RUQ_2022-02-22 02:03:34","False","","Anonymized","Anonymized",0
"1738",1737,"Anonymized","2022-02-22 03:32:51",24.03,523,129,654,"WXBAPES5VA_2022-02-22 03:32:51","True","Anonymized","Anonymized","Anonymized",1
"1739",1738,"Anonymized","2022-02-22 14:53:00",29.53,396,129,573,"WYD1NOQ2YR_2022-02-22 14:53:00","False","","Anonymized","Anonymized",0
"1740",1739,"Anonymized","2022-02-22 20:13:49",64.37,988,130,422,"MCG3HCUWNA_2022-02-22 20:13:49","False","","Anonymized","Anonymized",0
"1741",1740,"Anonymized","2022-02-22 22:10:16",24.05,478,130,574,"WXBL1A67FZ_2022-02-22 22:10:16","False","","Anonymized","Anonymized",0
"1742",1741,"Anonymized","2022-02-22 15:10:32",24.73,197,80,354,"WXBOWN4CST_2022-02-22 15:10:32","False","","Anonymized","Anonymized",0
"1743",1742,"Anonymized","2022-02-22 16:39:20",56.73,186,50,207,"WXBOWN4CST_2022-02-22 16:39:20","False","","Anonymized","Anonymized",0
"1744",1743,"Anonymized","2022-02-22 17:55:27",34.7,375,130,456,"WXDO74OSNQ_2022-02-22 17:55:27","True","Anonymized","Anonymized","Anonymized",1
"1745",1744,"Anonymized","2022-02-22 14:25:24",10.47,170,63,210,"AYAVG9K9J6_2022-02-22 14:25:24","False","","Anonymized","Anonymized",0
"1746",1745,"Anonymized","2022-02-22 16:28:05",15.07,155,68,222,"AYAVG9K9J6_2022-02-22 16:28:05","False","","Anonymized","Anonymized",0
"1747",1746,"Anonymized","2022-02-22 00:05:19",84.27,673,123,494,"MCDW2US3VI_2022-02-22 00:05:19","False","","Anonymized","Anonymized",0
"1748",1747,"Anonymized","2022-02-22 21:13:48",3.25,43,9,33,"MCDW2US3VI_2022-02-22 21:13:48","False","","Anonymized","Anonymized",0
"1749",1748,"Anonymized","2022-02-22 00:00:03",32.63,467,132,437,"WXD33KB3J6_2022-02-22 00:00:03","False","","Anonymized","Anonymized",0
"1750",1749,"Anonymized","2022-02-22 03:40:26",20.72,557,132,594,"WYDTL1BTSF_2022-02-22 03:40:26","False","","Anonymized","Anonymized",0
"1751",1750,"Anonymized","2022-02-22 01:19:17",48.5,514,133,600,"WYBCI48I7V_2022-02-22 01:19:17","False","","Anonymized","Anonymized",0
"1752",1751,"Anonymized","2022-02-22 23:10:09",49.82,378,134,558,"WXDYZNBNGK_2022-02-22 23:10:09","False","","Anonymized","Anonymized",0
"1753",1752,"Anonymized","2022-02-22 06:22:44",35.52,746,135,646,"AYA66Y3KS9_2022-02-22 06:22:44","False","","Anonymized","Anonymized",0
"1754",1753,"Anonymized","2022-02-22 02:14:10",0.93,14,7,19,"AYABO923HQ_2022-02-22 02:14:10","False","","Anonymized","Anonymized",0
"1755",1754,"Anonymized","2022-02-22 19:11:30",35.05,363,128,410,"AYABO923HQ_2022-02-22 19:11:30","False","","Anonymized","Anonymized",0
"1756",1755,"Anonymized","2022-02-22 08:48:25",19.08,305,77,385,"WXB8D5OAL2_2022-02-22 08:48:25","True","Anonymized","Anonymized","Anonymized",0
"1757",1756,"Anonymized","2022-02-22 10:01:46",14,192,58,251,"WXB8D5OAL2_2022-02-22 10:01:46","False","","Anonymized","Anonymized",0
"1758",1757,"Anonymized","2022-02-22 21:22:46",33.63,453,135,539,"WXBH69OEPH_2022-02-22 21:22:46","False","","Anonymized","Anonymized",0
"1759",1758,"Anonymized","2022-02-22 20:15:07",82.18,715,135,642,"WXDXUV6K4U_2022-02-22 20:15:07","False","","Anonymized","Anonymized",0
"1760",1759,"Anonymized","2022-02-22 14:58:38",28.6,366,135,482,"WXIK5FE4WI_2022-02-22 14:58:38","False","","Anonymized","Anonymized",0
"1761",1760,"Anonymized","2022-02-22 02:48:26",37.38,603,136,593,"WYBHF6FZHQ_2022-02-22 02:48:26","False","","Anonymized","Anonymized",0
"1762",1761,"Anonymized","2022-02-22 22:39:53",20.13,337,137,571,"WYDHE6KSTF_2022-02-22 22:39:53","False","","Anonymized","Anonymized",0
"1763",1762,"Anonymized","2022-02-22 21:56:07",29.42,641,138,580,"MCG3KHGWV5_2022-02-22 21:56:07","False","","Anonymized","Anonymized",0
"1764",1763,"Anonymized","2022-02-22 00:13:52",49.95,293,47,339,"WYDXJJ7EPA_2022-02-22 00:13:52","False","","Anonymized","Anonymized",0
"1765",1764,"Anonymized","2022-02-22 01:36:16",11.58,129,23,80,"WYDXJJ7EPA_2022-02-22 01:36:16","False","","Anonymized","Anonymized",0
"1766",1765,"Anonymized","2022-02-22 04:55:58",5.57,66,11,53,"WYDXJJ7EPA_2022-02-22 04:55:58","False","","Anonymized","Anonymized",0
"1767",1766,"Anonymized","2022-02-22 06:03:44",2.78,15,4,27,"WYDXJJ7EPA_2022-02-22 06:03:44","False","","Anonymized","Anonymized",0
"1768",1767,"Anonymized","2022-02-22 07:36:17",26.52,193,33,163,"WYDXJJ7EPA_2022-02-22 07:36:17","False","","Anonymized","Anonymized",0
"1769",1768,"Anonymized","2022-02-22 09:22:44",3.52,16,3,17,"WYDXJJ7EPA_2022-02-22 09:22:44","False","","Anonymized","Anonymized",0
"1770",1769,"Anonymized","2022-02-22 11:18:44",13.22,99,17,78,"WYDXJJ7EPA_2022-02-22 11:18:44","False","","Anonymized","Anonymized",0
"1771",1770,"Anonymized","2022-02-22 16:35:33",37.42,298,105,404,"WXD8PYE3SX_2022-02-22 16:35:33","False","","Anonymized","Anonymized",0
"1772",1771,"Anonymized","2022-02-22 18:24:36",6.97,89,34,133,"WXD8PYE3SX_2022-02-22 18:24:36","False","","Anonymized","Anonymized",0
"1773",1772,"Anonymized","2022-02-22 22:36:54",45.57,804,139,668,"WYDXP1YA2W_2022-02-22 22:36:54","True","Anonymized","Anonymized","Anonymized",1
"1774",1773,"Anonymized","2022-02-22 14:39:52",33.63,497,140,512,"WYB96G9C5M_2022-02-22 14:39:52","False","","Anonymized","Anonymized",0
"1775",1774,"Anonymized","2022-02-22 15:15:23",41.17,305,141,551,"MCGX4BIVNO_2022-02-22 15:15:23","False","","Anonymized","Anonymized",0
"1776",1775,"Anonymized","2022-02-22 16:40:42",40.58,490,141,623,"WYBT3GIDEY_2022-02-22 16:40:42","False","","Anonymized","Anonymized",0
"1777",1776,"Anonymized","2022-02-22 01:24:30",26.43,610,141,694,"WYD6JYSMYO_2022-02-22 01:24:30","False","","Anonymized","Anonymized",0
"1778",1777,"Anonymized","2022-02-22 15:54:20",50.2,537,142,552,"MCDN2TB4T2_2022-02-22 15:54:20","False","","Anonymized","Anonymized",0
"1779",1778,"Anonymized","2022-02-22 00:00:12",45.62,594,142,570,"WXDAGZJ6GJ_2022-02-22 00:00:12","False","","Anonymized","Anonymized",0
"1780",1779,"Anonymized","2022-02-22 20:40:34",25.63,447,142,676,"WYBSY1WYPG_2022-02-22 20:40:34","False","","Anonymized","Anonymized",0
"1781",1780,"Anonymized","2022-02-22 22:03:04",34.77,491,143,540,"MCDFWXHCGL_2022-02-22 22:03:04","False","","Anonymized","Anonymized",0
"1782",1781,"Anonymized","2022-02-22 07:05:55",23.1,722,143,680,"WXBYEL316X_2022-02-22 07:05:55","False","","Anonymized","Anonymized",0
"1783",1782,"Anonymized","2022-02-22 18:01:40",33.58,365,144,632,"AYAU9NM5EG_2022-02-22 18:01:40","True","Anonymized","Anonymized","Anonymized",1
"1784",1783,"Anonymized","2022-02-22 05:16:17",31.42,430,144,620,"WXBQ856B7W_2022-02-22 05:16:17","True","Anonymized","Anonymized","Anonymized",0
"1785",1784,"Anonymized","2022-02-22 01:35:44",132.53,529,145,533,"WXD9B3D733_2022-02-22 01:35:44","False","","Anonymized","Anonymized",0
"1786",1785,"Anonymized","2022-02-22 04:37:36",31.88,546,146,672,"WYBZKB7FCT_2022-02-22 04:37:36","False","","Anonymized","Anonymized",0
"1787",1786,"Anonymized","2022-02-22 13:39:57",20.75,218,93,339,"WXBDJDREJ9_2022-02-22 13:39:57","False","","Anonymized","Anonymized",0
"1788",1787,"Anonymized","2022-02-22 16:44:05",31.93,131,54,234,"WXBDJDREJ9_2022-02-22 16:44:05","False","","Anonymized","Anonymized",0
"1789",1788,"Anonymized","2022-02-22 04:52:44",29.17,488,89,370,"WYBO2OO8PV_2022-02-22 04:52:44","False","","Anonymized","Anonymized",1
"1790",1789,"Anonymized","2022-02-22 20:15:53",48.32,208,58,240,"WYBO2OO8PV_2022-02-22 20:15:53","False","","Anonymized","Anonymized",1
"1791",1790,"Anonymized","2022-02-22 21:55:22",98.28,684,148,550,"WXBSWIFPUG_2022-02-22 21:55:22","False","","Anonymized","Anonymized",0
"1792",1791,"Anonymized","2022-02-22 01:55:59",117.25,384,103,422,"WXIE9G18XF_2022-02-22 01:55:59","False","","Anonymized","Anonymized",0
"1793",1792,"Anonymized","2022-02-22 22:43:54",68.75,149,46,184,"WXIE9G18XF_2022-02-22 22:43:54","False","","Anonymized","Anonymized",0
"1794",1793,"Anonymized","2022-02-22 10:27:33",32.77,462,149,517,"WYB149PEFV_2022-02-22 10:27:33","False","","Anonymized","Anonymized",0
"1795",1794,"Anonymized","2022-02-22 02:29:17",22.8,363,151,624,"WXBWDWXQOH_2022-02-22 02:29:17","False","","Anonymized","Anonymized",0
"1796",1795,"Anonymized","2022-02-22 21:05:13",42.92,571,152,584,"WXIA2QJY8F_2022-02-22 21:05:13","False","","Anonymized","Anonymized",0
"1797",1796,"Anonymized","2022-02-22 08:16:34",72.57,506,95,419,"MCDXWZT7M4_2022-02-22 08:16:34","False","","Anonymized","Anonymized",0
"1798",1797,"Anonymized","2022-02-22 10:34:17",27.68,285,58,271,"MCDXWZT7M4_2022-02-22 10:34:17","False","","Anonymized","Anonymized",0
"1799",1798,"Anonymized","2022-02-22 14:08:19",42.33,607,153,566,"WXDQMQGK7D_2022-02-22 14:08:19","False","","Anonymized","Anonymized",0
"1800",1799,"Anonymized","2022-02-22 19:47:45",11.1,216,44,216,"WYBQY1A2GI_2022-02-22 19:47:45","False","","Anonymized","Anonymized",0
"1801",1800,"Anonymized","2022-02-22 21:15:02",11.83,219,56,263,"WYBQY1A2GI_2022-02-22 21:15:02","False","","Anonymized","Anonymized",0
"1802",1801,"Anonymized","2022-02-22 22:00:35",9.87,189,53,251,"WYBQY1A2GI_2022-02-22 22:00:35","False","","Anonymized","Anonymized",0
"1803",1802,"Anonymized","2022-02-22 05:10:58",36.02,635,156,644,"AYAXC1C81E_2022-02-22 05:10:58","False","","Anonymized","Anonymized",0
"1804",1803,"Anonymized","2022-02-22 21:40:34",41.35,872,156,613,"WXDFY8A596_2022-02-22 21:40:34","False","","Anonymized","Anonymized",0
"1805",1804,"Anonymized","2022-02-22 02:47:49",40.23,407,157,467,"MCG2NH35O4_2022-02-22 02:47:49","False","","Anonymized","Anonymized",0
"1806",1805,"Anonymized","2022-02-22 07:21:53",51.98,983,158,763,"MCDILSTL8V_2022-02-22 07:21:53","False","","Anonymized","Anonymized",0
"1807",1806,"Anonymized","2022-02-22 21:48:36",26.47,465,158,579,"WXBD19SEA8_2022-02-22 21:48:36","False","","Anonymized","Anonymized",1
"1808",1807,"Anonymized","2022-02-22 16:15:18",44.5,771,158,856,"WXIF1MJZYP_2022-02-22 16:15:18","False","","Anonymized","Anonymized",0
"1809",1808,"Anonymized","2022-02-22 08:17:47",106.95,559,158,582,"WXITWHVFCO_2022-02-22 08:17:47","False","","Anonymized","Anonymized",0
"1810",1809,"Anonymized","2022-02-22 06:50:58",43.98,361,99,374,"MCG9SHC11S_2022-02-22 06:50:58","False","","Anonymized","Anonymized",0
"1811",1810,"Anonymized","2022-02-22 16:33:49",33.87,249,61,265,"MCG9SHC11S_2022-02-22 16:33:49","False","","Anonymized","Anonymized",0
"1812",1811,"Anonymized","2022-02-22 04:08:23",28.57,458,160,766,"WXBL9KSN1X_2022-02-22 04:08:23","False","","Anonymized","Anonymized",0
"1813",1812,"Anonymized","2022-02-22 18:51:17",29.27,454,160,659,"WXBLIRTA8H_2022-02-22 18:51:17","False","","Anonymized","Anonymized",0
"1814",1813,"Anonymized","2022-02-22 22:47:35",27.57,587,160,736,"WYBYD2GNOK_2022-02-22 22:47:35","False","","Anonymized","Anonymized",1
"1815",1814,"Anonymized","2022-02-22 03:23:23",35,598,163,739,"WYDYJQPW1E_2022-02-22 03:23:23","True","Anonymized","Anonymized","Anonymized",1
"1816",1815,"Anonymized","2022-02-22 01:58:45",61.32,752,149,672,"AYA3J7XQ4Z_2022-02-22 01:58:45","False","","Anonymized","Anonymized",0
"1817",1816,"Anonymized","2022-02-22 13:11:18",16.35,42,13,45,"AYA3J7XQ4Z_2022-02-22 13:11:18","False","","Anonymized","Anonymized",0
"1818",1817,"Anonymized","2022-02-22 14:21:53",2.77,5,2,4,"AYA3J7XQ4Z_2022-02-22 14:21:53","False","","Anonymized","Anonymized",0
"1819",1818,"Anonymized","2022-02-22 20:47:32",28.25,694,164,788,"WYDXMEF3WL_2022-02-22 20:47:32","False","","Anonymized","Anonymized",0
"1820",1819,"Anonymized","2022-02-22 13:24:44",9.68,268,39,250,"AYA1XPJTW8_2022-02-22 13:24:44","False","","Anonymized","Anonymized",0
"1821",1820,"Anonymized","2022-02-22 15:56:10",46.03,789,126,612,"AYA1XPJTW8_2022-02-22 15:56:10","False","","Anonymized","Anonymized",0
"1822",1821,"Anonymized","2022-02-22 04:43:56",52.75,87,29,115,"WYB9OCFBI8_2022-02-22 04:43:56","False","","Anonymized","Anonymized",0
"1823",1822,"Anonymized","2022-02-22 07:26:22",113.35,404,69,340,"WYB9OCFBI8_2022-02-22 07:26:22","False","","Anonymized","Anonymized",0
"1824",1823,"Anonymized","2022-02-22 10:36:38",5.02,7,2,4,"WYB9OCFBI8_2022-02-22 10:36:38","False","","Anonymized","Anonymized",0
"1825",1824,"Anonymized","2022-02-22 15:46:56",22.37,76,13,51,"WYB9OCFBI8_2022-02-22 15:46:56","True","Anonymized","Anonymized","Anonymized",0
"1826",1825,"Anonymized","2022-02-22 16:41:49",49.85,128,21,114,"WYB9OCFBI8_2022-02-22 16:41:49","False","","Anonymized","Anonymized",0
