ParticipantId,StartTime (Europe/Istanbul),CompletionTime (Europe/Istanbul),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
F9CF9A3E0C724342A877886466160760,04/15/2024 04:26:32 PM,04/15/2024 04:27:34 PM,Redirect,,0.3,15,0.00,Approved,48,Prefer not to say,Female,I’d Rather Not Say,I’d Rather Not Say,Prefer not to say,Prefer not to say,United States,Prefer not to say,Asian Indian,Prefer not to say
3ED82C3B6D6D4F27B5BA34E83F817127,04/15/2024 04:26:56 PM,04/15/2024 04:45:52 PM,Redirect,,0.3,15.7,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Democrat,Woman,United States,"$90,000-$99,999",White,Part-time
FF94F10392DE4B6D90345C2AE7D7443D,04/15/2024 04:27:09 PM,04/15/2024 04:27:55 PM,Redirect,,0.3,15,0.00,Approved,31,"Some college, but no degree",Female,Other,Married,Republican,Woman,United States,Prefer not to say,White,"Not in paid work (e.g., homemaker, disabled)"
5A5A1F9BFDE34A01A990672A21B3129F,04/15/2024 04:28:47 PM,04/15/2024 04:29:31 PM,Redirect,,0.3,15,0.00,Approved,18,High school graduate - high school diploma or the equivalent (for example: GED),Female,I’d Rather Not Say,In a relationship,Independent,Woman,United States,Prefer not to say,White,Student
74761B615CC54A8EAE2978D64C933D8A,04/15/2024 04:29:53 PM,04/15/2024 04:30:22 PM,Redirect,,0.3,15,0.00,Approved,54,"Some college, but no degree",Female,Other,Married,Independent,Woman,United States,"$80,000-$89,999",An ethnicity not listed here,"Not in paid work (e.g., homemaker, disabled)"
319CE51F219A4BF7BBA223073D5A7F5D,04/15/2024 04:29:57 PM,04/15/2024 04:52:25 PM,Redirect,,0.3,15.7,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,Single,Democrat,Woman,United States,"$60,000-$69,999",White,Part-time
8408CA3109FE4B8D97A3745FB23F2D07,04/15/2024 04:31:12 PM,04/15/2024 04:31:45 PM,Redirect,,0.3,15,0.00,Approved,53,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Prefer not to say,Woman,United States,"$90,000-$99,999",White,Business Owner
4036C28BC46F499B9AFEC585026DD0C5,04/15/2024 04:31:42 PM,04/15/2024 04:32:08 PM,Redirect,,0.3,15,0.00,Approved,64,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,Married,Democrat,Woman,United States,"$100,000-$124,999",White,Full-time
44186CFF828743288C16817BA3A492F7,04/15/2024 04:32:03 PM,04/15/2024 04:33:04 PM,Redirect,,0.3,15,0.00,Approved,64,"Some college, but no degree",Female,Information Technology,Single,Independent,Woman,United States,"$125,000-$149,999",White,Unemployed
FB28CA496D3F447E927A834AB1E016C2,04/15/2024 04:32:51 PM,04/15/2024 04:33:37 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
F6163BEFEE0F4F24990844CED6F52C81,04/15/2024 04:33:18 PM,04/15/2024 04:52:44 PM,Redirect,,0.3,15.7,0.00,Approved,27,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,Married,Independent,Man,United States,"$60,000-$69,999",White,Business Owner
1E49208211B44BC390287CDC6E4E4250,04/15/2024 04:33:43 PM,04/15/2024 04:57:39 PM,Redirect,,0.3,15.7,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,Married,Democrat,Woman,United States,"$125,000-$149,999",White,Full-time
EC645E7F80C242CBA5232FAC323E4571,04/15/2024 04:34:27 PM,04/15/2024 04:57:07 PM,Redirect,,0.3,15.7,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Something else,Woman,United States,"$10,000-$19,999",An ethnicity not listed here,Student
906DB4F6D9734AF08B4D5BFCBD5E51B5,04/15/2024 04:34:39 PM,04/15/2024 04:36:24 PM,Redirect,,0.3,15,0.00,Approved,55,"Some college, but no degree",Female,Other,Single,Democrat,Woman,United States,"$10,000-$19,999",American Indian or Alaska Native,"Not in paid work (e.g., homemaker, disabled)"
A9414AF40CC844DBA1EC7D43FA187CDE,04/15/2024 04:37:03 PM,04/15/2024 04:37:29 PM,Redirect,,0.3,15,0.00,Approved,29,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Information Technology,In a relationship,Democrat,Woman,United States,"$100,000-$124,999",White,Full-time
5556B69CF17E47E5B2A64659E43400D2,04/15/2024 04:37:08 PM,04/15/2024 04:55:04 PM,Redirect,,0.3,15.7,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Independent,Woman,United States,"$100,000-$124,999",An ethnicity not listed here,"Not in paid work (e.g., homemaker, disabled)"
22FA0046CE594B9CAEA01F680A1A123A,04/15/2024 04:37:42 PM,04/15/2024 04:38:13 PM,Redirect,,0.3,15,0.00,Approved,23,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Single,Democrat,Woman,United States,"$40,000-$49,999",White,Unemployed
DA971A7C7175412D802E36D62199E496,04/15/2024 04:37:43 PM,04/15/2024 04:56:55 PM,Redirect,,0.3,15.7,0.00,Approved,32,Prefer not to say,Female,Social Sciences,Single,Democrat,Woman,United States,"$30,000-$39,999",Chinese,Full-time
4F1729F06EF140F69A696046E704A971,04/15/2024 04:37:53 PM,04/15/2024 04:57:05 PM,Redirect,,0.3,15.7,0.00,Approved,52,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Republican,Woman,United States,"$100,000-$124,999",White,"Not in paid work (e.g., homemaker, disabled)"
EC7ABA5A44CB4DEAB5ED3305123D9206,04/15/2024 04:38:00 PM,04/15/2024 04:38:42 PM,Manual,Manually Submitted,0.3,15,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Married,Democrat,Woman,United States,"$80,000-$89,999",White,Full-time
71AEE38C92B24C568F612B9014229FF4,04/15/2024 04:38:08 PM,04/15/2024 04:55:58 PM,Redirect,,0.3,15.7,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Independent,Man,United States,"$50,000-$59,999",White,Full-time
2C55D79052184907A780644A2B23EAB1,04/15/2024 04:39:18 PM,04/15/2024 04:56:31 PM,Redirect,,0.3,15.7,0.00,Approved,46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Architecture and Construction,Married,Democrat,Man,United States,"$150,0000-$174,999",Asian Indian,Full-time
E0C738F22DFD4123B5CBA845211CC366,04/15/2024 04:39:31 PM,04/15/2024 05:01:22 PM,Redirect,,0.3,15.7,0.00,Approved,57,"Bachelor's degree (for example: BA, AB, BS)",Male,Hospitality & Tourism,Married,Republican,Man,United States,"$80,000-$89,999",White,Full-time
465844076E994DF898F090A04487335C,04/15/2024 04:39:46 PM,04/15/2024 05:24:43 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Female,Hospitality & Tourism,Married,Republican,Non-binary,United States,"$50,000-$59,999",Black or African American,Full-time
F1D2763E403A4134AD2B97B073378695,04/15/2024 04:42:36 PM,04/15/2024 04:43:00 PM,Redirect,,0.3,15,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Republican,Man,United States,"$100,000-$124,999",White,Full-time
C2018F956F2B49F19575F350C793A870,04/15/2024 04:44:31 PM,04/15/2024 05:06:13 PM,Redirect,,0.3,15.7,0.00,Approved,46,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Divorced,Independent,Woman,United States,"Less than $10,000",White,Unemployed
70A6B605610E409A953B24FDBCD34EC8,04/15/2024 04:47:09 PM,04/15/2024 04:47:33 PM,Redirect,,0.3,15,0.00,Approved,33,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Married,Democrat,Man,United States,"$70,000-$79,999",White,"Not in paid work (e.g., homemaker, disabled)"
414B488E96C149CB847C9410220F910E,04/15/2024 04:47:30 PM,04/15/2024 04:48:13 PM,Redirect,,0.3,15,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Social Sciences,Married,Democrat,Woman,United States,"$90,000-$99,999",White,Full-time
46C36D77E4B247AE95721BC9779FE422,04/15/2024 04:52:15 PM,04/15/2024 04:52:41 PM,Redirect,,0.3,15,0.00,Approved,31,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Medicine,Married,Democrat,Man,United States,"$150,0000-$174,999",Chinese,Full-time
3684B7AA011B49AB851560B323FED266,04/15/2024 04:52:43 PM,04/15/2024 05:11:45 PM,Redirect,,0.3,15.7,0.00,Approved,29,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Independent,Man,United States,"$80,000-$89,999",White,Unemployed
E9116AB0A5FC42D88F936ACF78B6FA0F,04/15/2024 04:52:45 PM,04/15/2024 05:38:45 PM,Redirect,,0.3,15.7,0.00,Approved,55,"Some college, but no degree",Male,Other,Single,Democrat,Man,United States,"Less than $10,000",Black or African American,Part-time
999F2F936AED4B91A498E2945D76235C,04/15/2024 04:53:49 PM,04/15/2024 04:54:19 PM,Redirect,,0.3,15,0.00,Approved,34,"Some college, but no degree",Male,Other,Married,Republican,Man,United States,"$100,000-$124,999",White,Full-time
4B21D4F3BA264D51A1AA27A86162388F,04/15/2024 04:54:30 PM,04/15/2024 05:13:56 PM,Redirect,,0.3,15.7,0.00,Approved,73,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Medicine,Widowed,Independent,Woman,United States,"$70,000-$79,999",White,Full-time
3F5B2C40D20A42489B22829243F18CD5,04/15/2024 04:54:46 PM,04/15/2024 05:00:42 PM,Redirect,,0.3,15,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Married,Democrat,Man,United States,"$150,0000-$174,999",White,Full-time
6561D0B6536D4611BF525FD5ABFB011D,04/15/2024 04:55:41 PM,04/15/2024 04:56:15 PM,Redirect,,0.3,15,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Female,Social Sciences,In a civil union/partnership,Independent,Woman,United States,"$150,0000-$174,999",White,Part-time
268A77DCC33A496DBE1C086D0717C820,04/15/2024 04:57:08 PM,04/15/2024 05:17:16 PM,Redirect,,0.3,15.7,0.00,Approved,60,High school graduate - high school diploma or the equivalent (for example: GED),Female,I’d Rather Not Say,In a relationship,Republican,Woman,United States,"$20,000-$29,999",White,Unemployed
C29B3A32B5514CC3A905F7229B6844AA,04/15/2024 05:00:05 PM,04/15/2024 05:19:57 PM,Redirect,,0.3,15.7,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,In a relationship,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
B20BA3D9617743198C5B18C512F7DFC2,04/15/2024 05:01:53 PM,04/15/2024 05:02:25 PM,Redirect,,0.3,15,0.00,Approved,18,"Some college, but no degree",Male,Other,Single,Democrat,Man,United States,"$125,000-$149,999",White,Student
299F876D71444B63A97416210993AB60,04/15/2024 05:02:17 PM,04/15/2024 05:22:13 PM,Redirect,,0.3,15.7,0.00,Approved,48,"Some college, but no degree",Male,Other,Single,Democrat,Man,United States,"$10,000-$19,999",White,Full-time
AE949E8EC8A24F5C81624827E2DFFBC6,04/15/2024 05:02:26 PM,04/15/2024 05:03:12 PM,Redirect,,0.3,15,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,In a relationship,Democrat,Man,United States,"$175,000-$199,999",White,Full-time
10CE2C83A0484DB6932BDA88A68CFBE6,04/15/2024 05:02:38 PM,04/15/2024 05:23:24 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,Married,Republican,Woman,United States,"$150,0000-$174,999",White,"Not in paid work (e.g., homemaker, disabled)"
9E7674721CFE43FB93C752065AC75389,04/15/2024 05:05:20 PM,04/15/2024 05:23:44 PM,Redirect,,0.3,15.7,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Married,Republican,Man,United States,"$100,000-$124,999",White,Full-time
8B61C758D3E14957BD22BC6B6EB9E98D,04/15/2024 05:05:25 PM,04/15/2024 05:24:27 PM,Redirect,,0.3,15.7,0.00,Approved,64,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Information Technology,Single,Independent,Woman,United States,"$80,000-$89,999",Black or African American,Full-time
E0C252DCC2274D4C85E2C9DD1CAF3D03,04/15/2024 05:05:51 PM,04/15/2024 05:27:31 PM,Redirect,,0.3,15.7,0.00,Approved,27,"Associate degree (for example: AA, AS)",Female,Education & Training,Single,Independent,Woman,United States,"$40,000-$49,999",Black or African American,Full-time
D8385E691C6A442F91C5BA9A9E6A6099,04/15/2024 05:06:00 PM,04/15/2024 05:23:01 PM,Redirect,,0.3,15.7,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Independent,Man,United States,"$150,0000-$174,999",Asian Indian,Full-time
4D3C479FD6C2431C933E7BB3C0B2DDFB,04/15/2024 05:06:13 PM,04/15/2024 05:25:14 PM,Redirect,,0.3,15.7,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Republican,Man,United States,"$50,000-$59,999",White,Full-time
95F36ED8C3064195ADDA36A8BD9B9708,04/15/2024 05:06:14 PM,04/15/2024 05:06:45 PM,Redirect,,0.3,15,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,Single,Democrat,Woman,United States,"$10,000-$19,999",White,Business Owner
667DBBB2CB6B48BB85121C6CFAB2D6D9,04/15/2024 05:06:33 PM,04/15/2024 05:24:11 PM,Redirect,,0.3,15.7,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
E9837D6675BC4358A5E08CFBA116C975,04/15/2024 05:08:21 PM,04/15/2024 05:54:04 PM,Redirect,,0.3,15.7,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Independent,Man,United States,"$150,0000-$174,999",White,Full-time
5FDD1125DA4E494CBAC21889589DED16,04/15/2024 05:11:44 PM,04/15/2024 05:31:05 PM,Redirect,,0.3,15.7,0.00,Approved,33,"Bachelor's degree (for example: BA, AB, BS)",Male,Policing,Married,Independent,Man,United States,"$60,000-$69,999",White,Full-time
7CF68364FE8D43CFAC22A4F17CD4D023,04/15/2024 05:12:18 PM,04/15/2024 05:15:04 PM,Redirect,,0.3,15,0.00,Approved,50,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Independent,Man,United States,"Less than $10,000",White,Business Owner
2180F85E6DB849729B029CEEA71DAD35,04/15/2024 05:13:13 PM,04/15/2024 05:34:19 PM,Redirect,,0.3,15.7,0.00,Approved,49,"Associate degree (for example: AA, AS)",Female,Retail,Married,Democrat,Woman,United States,"$60,000-$69,999",White,Business Owner
68112AFABF74425F89F28C0B8E848D7A,04/15/2024 05:14:01 PM,04/15/2024 05:32:39 PM,Redirect,,0.3,15.7,0.00,Approved,34,"Bachelor's degree (for example: BA, AB, BS)",Prefer not to say,Business Management & Administration,Married,Democrat,Prefer not to say,United States,"$60,000-$69,999",Prefer not to say,Full-time
9C83E0FF26FD471993D8C4042C8905BD,04/15/2024 05:14:12 PM,04/15/2024 05:14:59 PM,Redirect,,0.3,15,0.00,Approved,35,High school graduate - high school diploma or the equivalent (for example: GED),Male,Information Technology,Married,Independent,Man,United States,"$70,000-$79,999",White,Full-time
413C151DBB0A4824A99120CED1C1E8BB,04/15/2024 05:15:22 PM,04/15/2024 05:33:38 PM,Redirect,,0.3,15.7,0.00,Approved,33,"Associate degree (for example: AA, AS)",Female,Other,Married,Independent,Woman,United States,"$50,000-$59,999",White,Part-time
6E5406600D764059BC155B26FCA4AF8D,04/15/2024 05:15:23 PM,04/15/2024 05:16:27 PM,Redirect,,0.3,15,0.00,Approved,27,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Prefer not to say,Man,United States,"$70,000-$79,999",White,Full-time
BDC64C805D1743578248EA8AF9F65760,04/15/2024 05:20:11 PM,04/15/2024 05:37:56 PM,Redirect,,0.3,15.7,0.00,Approved,28,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,Married,Independent,Man,United States,"$70,000-$79,999",White,Full-time
B08B6B2CA93349679E3D4F8A83AC45BB,04/15/2024 05:27:23 PM,04/15/2024 05:29:47 PM,Redirect,,0.3,15,0.00,Approved,36,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Democrat,Man,United States,"$125,000-$149,999",White,Full-time
DBA683D3F6E14A6AADF8F6499BE436F6,04/15/2024 05:28:27 PM,04/15/2024 05:29:12 PM,Redirect,,0.3,15,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$150,0000-$174,999",White,"Not in paid work (e.g., homemaker, disabled)"
EE341A46F1A3417995ECB00279A76950,04/15/2024 05:30:09 PM,04/15/2024 05:47:48 PM,Redirect,,0.3,15.7,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Single,Independent,Man,United States,"$90,000-$99,999",White,Unemployed
E336C200D5724B1C821874B01A428571,04/15/2024 05:30:14 PM,04/15/2024 05:30:52 PM,Redirect,,0.3,15,0.00,Approved,32,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Science, Technology, Engineering & Mathematics",Single,Republican,Man,United States,"$250,000 or more",White,Business Owner
DE5E843B32A0413BB3E23F052FC2A686,04/15/2024 05:31:24 PM,04/15/2024 05:49:17 PM,Redirect,,0.3,15.7,0.00,Approved,23,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Married,Something else,Man,United States,"$40,000-$49,999",White,Part-time
22AB2A9C4D62424C977E676960E2A08E,04/15/2024 05:33:31 PM,04/15/2024 05:34:02 PM,Redirect,,0.3,15,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a civil union/partnership,Independent,Woman,United States,"$100,000-$124,999",White,"Not in paid work (e.g., homemaker, disabled)"
06C58E137FE648B69C06478F6375BE9B,04/15/2024 05:33:40 PM,04/15/2024 05:34:05 PM,Redirect,,0.3,15,0.00,Approved,28,"Associate degree (for example: AA, AS)",Female,Other,In a relationship,Independent,Woman,United States,"$20,000-$29,999",White,Full-time
ECB0463EFD804278A8AE4CEE3D360CBC,04/15/2024 05:35:29 PM,04/15/2024 05:55:38 PM,Redirect,,0.3,15.7,0.00,Approved,20,High school graduate - high school diploma or the equivalent (for example: GED),Female,Medicine,Single,Democrat,Woman,United States,"$150,0000-$174,999",White,Student
956E57830C984E7C969B07E474092B7E,04/15/2024 05:36:56 PM,04/15/2024 05:37:25 PM,Redirect,,0.3,15,0.00,Approved,24,"Bachelor's degree (for example: BA, AB, BS)",Female,Legal,Single,Democrat,Woman,United States,Prefer not to say,Chinese,Student
B81B743E1DC248B18403307B0617C3A5,04/15/2024 05:40:38 PM,04/15/2024 06:03:20 PM,Redirect,,0.3,15.7,0.00,Approved,53,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Male,Legal,Single,Independent,Man,United States,"$20,000-$29,999",White,Part-time
40E797D939DB463F877B18A50C12EA35,04/15/2024 05:40:57 PM,04/15/2024 05:59:17 PM,Redirect,,0.3,15.7,0.00,Approved,52,"Associate degree (for example: AA, AS)",Male,Other,Single,Independent,Man,United States,"$40,000-$49,999",White,Full-time
12076A45802B405BB00ABBFBB67729E0,04/15/2024 05:42:16 PM,04/15/2024 05:43:00 PM,Redirect,,0.3,15,0.00,Approved,51,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Divorced,Democrat,Man,United States,"$60,000-$69,999",White,Full-time
849308D4784E44EC9A2A6D7562C0B570,04/15/2024 05:43:00 PM,04/15/2024 05:43:53 PM,Redirect,,0.3,15,0.00,Approved,25,"Some college, but no degree",Female,Other,Single,Democrat,Woman,United States,"$30,000-$39,999",White,Student
B2AE6B6C6C6C448E944D560048796462,04/15/2024 05:43:15 PM,04/15/2024 05:43:49 PM,Redirect,,0.3,15,0.00,Approved,62,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Divorced,Something else,Woman,United States,"$40,000-$49,999",White,Business Owner
D14881628ECD4CF68081C0EBE1B01534,04/15/2024 05:45:10 PM,04/15/2024 06:06:21 PM,Redirect,,0.3,15.7,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Married,Democrat,Man,United States,"$50,000-$59,999",White,Part-time
9BA3C045770B4FD8ACEDC19F54B0D244,04/15/2024 05:46:15 PM,04/15/2024 05:47:09 PM,Redirect,,0.3,15,0.00,Approved,59,"Some college, but no degree",Male,Other,In a civil union/partnership,Independent,Man,United States,Prefer not to say,White,Unemployed
DF5E6DF781444634BFCFB953677B38F2,04/15/2024 05:48:42 PM,04/15/2024 05:49:02 PM,Redirect,,0.3,15,0.00,Approved,31,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Finance,In a relationship,Democrat,Man,United States,"$100,000-$124,999",Chinese,Full-time
