"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 17:02:12","2024-12-23 17:20:49","0","Anonymized","100","1117","1","2024-12-23 17:20:49","R_5XNkB6D26OfloaZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","204DE954BF574F4BB7645678F8AD2F45","","11.052","652.323","943.053","10","","","","","","","","","100","20","100","0","0","0","1","I was able to follow the instructions about what was on my mind since its been on my mind all day and told my boyfriend about it","1","2","","3","","21","1","","98","204DE954BF574F4BB7645678F8AD2F45","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:03:53","2024-12-23 17:20:58","0","Anonymized","100","1024","1","2024-12-23 17:20:59","R_3EMEoZqQ0VR3MMp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1BD9ECF05D194EDA959544BE6B156944","","9.821","723.832","950.598","6","","","","","","","","","62","61","65","74","71","73","1","I did as I was instructed","1","2","","2","","20","3","","75","1BD9ECF05D194EDA959544BE6B156944","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:08:49","2024-12-23 17:27:09","0","Anonymized","100","1099","1","2024-12-23 17:27:09","R_1BkBHUqT6MU1FlD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","30DC1F06A30A48949A273853A32A995D","2118-4158-9526-3933","","","","","","","","","","","","","67","65","65","67","62","73","","","2","2","","2","","19","1","","80","30DC1F06A30A48949A273853A32A995D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:11:52","2024-12-23 17:29:51","0","Anonymized","100","1078","1","2024-12-23 17:29:51","R_5OuGaJAvErCGDOT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1CFC825143704473BE9D8266F27DD7A3","4015-6751-6298-6103","","","","","","","","","","","","","9","6","12","10","9","8","","","1","1","","1","","39","4","","58","1CFC825143704473BE9D8266F27DD7A3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:16:22","2024-12-23 17:34:40","0","Anonymized","100","1097","1","2024-12-23 17:34:40","R_3s7uQ0aj2eSaw9F","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6EF64888C6D84F9586DC165F28BFCBD6","","41.873","839.842","944.323","14","","","","","","","","","0","0","0","0","0","0","1","I was just able to follow the instructions.","2","1","","1","","22","3","","21","6EF64888C6D84F9586DC165F28BFCBD6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:17:54","2024-12-23 17:36:46","0","Anonymized","100","1131","1","2024-12-23 17:36:46","R_50eoKQlp5U5LvLr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A4B26E7960464F5BBAEE79C3ED0E3D3F","","14.482","940.281","941.7","26","","","","","","","","","10","10","60","10","10","10","1","I spent my time pondering things that have been on my mind lately and what I felt strongly about and choose to write it down.","2","1","","4","","26","4","","15","A4B26E7960464F5BBAEE79C3ED0E3D3F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:19:33","2024-12-23 17:37:33","0","Anonymized","100","1079","1","2024-12-23 17:37:33","R_1E9I1vkNJldisVC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D8AE261B39BD41C6A44533B824C239E9","","4.693","103.828","929.839","8","","","","","","","","","38","58","57","28","38","82","1","I was able to sit and focus on summarizing my feelings and thoughts at that moment","2","2","","4","","30","4","","46","D8AE261B39BD41C6A44533B824C239E9","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:17:36","2024-12-23 17:38:35","0","Anonymized","100","1258","1","2024-12-23 17:38:35","R_3wRQMQNU9WoW9YR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","22F76497BDA34B9CA08EEE8B6CDC8787","8557-2612-8511-2709","","","","","","","","","","","","","64","83","","83","22","91","","","1","1","","3","","61","3","","59","22F76497BDA34B9CA08EEE8B6CDC8787","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:17:27","2024-12-23 17:39:48","0","Anonymized","100","1340","1","2024-12-23 17:39:48","R_3dDPadbrKPclG3d","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E37AEEA706414F239F740C932CECB592","9404-9044-7938-8762","","","","","","","","","","","","","39","41","36","38","34","38","","","1","2","","3","","61","4","","23","E37AEEA706414F239F740C932CECB592","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:18:58","2024-12-23 17:40:25","0","Anonymized","100","1287","1","2024-12-23 17:40:26","R_70OgmepBngHfVTT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E254724D57BE48F7984937F4058612E1","5703-5287-3618-7697","","","","","","","","","","","","","69","68","70","70","68","72","","","1","3","","3","","22","4","","81","E254724D57BE48F7984937F4058612E1","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:23:37","2024-12-23 17:42:52","0","Anonymized","100","1155","1","2024-12-23 17:42:53","R_7YhWeh5KvgDU2RI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4D1E5E856FBE46A6A1E616B5B6DE7C0B","","","","","","15.194","943.213","947.651","4","F_2aVydYVSv5h1xqe","Youtube%20History.jpg","91289","image/jpeg","40","40","55","20","40","20","","","1","1","","2","","34","3","","100","4D1E5E856FBE46A6A1E616B5B6DE7C0B","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:17:05","2024-12-23 17:43:23","0","Anonymized","100","1577","1","2024-12-23 17:43:24","R_6EyawMpoW4Ndo8e","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4960EB8FE2D841DEA6730BBB1F99D3B6","","","","","","83.656","1286.989","1303.92","4","F_1HnQiQjUWOMFIn6","ScreenShot%20Tool%20-20241223194200.png","882214","image/png","67","41","57","58","62","61","","","1","2","","3","","39","7","","72","4960EB8FE2D841DEA6730BBB1F99D3B6","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:24:51","2024-12-23 17:44:09","0","Anonymized","100","1158","1","2024-12-23 17:44:10","R_1OOkaBqEg4DTHdS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","3C711D4E5874445A9938AAD3956A594D","4108-6939-4622-6605","","","","","","","","","","","","","14","38","24","3","16","28","","","2","1","","1","","25","4","","16","3C711D4E5874445A9938AAD3956A594D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:22:32","2024-12-23 17:44:15","0","Anonymized","100","1303","1","2024-12-23 17:44:16","R_7VCr3UlAoohpxco","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","FD7637BC95D746DFAE0929CB8A7545E2","","34.806","938.236","940.07","3","","","","","","","","","71","60","70","55","58","64","1","I was able to journal for 15 minutes, but found it difficult to write the entire time without having to think hard about what to write. ","2","2","","3","","29","5","","91","FD7637BC95D746DFAE0929CB8A7545E2","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:05:21","2024-12-23 17:46:41","0","Anonymized","100","2479","1","2024-12-23 17:46:42","R_5BOYjMtsYbS0ASV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9185ED27DCA24D1BBF14CC755D49EDE6","","","","","","4.001","20.233","925.021","2","F_3g0CAfUJgWwI3hS","YT.jpg","89925","image/jpeg","46","100","85","27","39","31","","","1","2","","2","","37","4","","85","9185ED27DCA24D1BBF14CC755D49EDE6","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:24:35","2024-12-23 17:47:05","0","Anonymized","100","1349","1","2024-12-23 17:47:06","R_1SLIYxyQXcqrMUV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","3153ED59C271494CB52434A6459CE761","","","","","","2.867","1002.971","1136.836","4","F_3prOsBziTa0UwGe","Screenshot%202024-12-23%20164419.png","540540","image/png","39","37","36","72","38","50","","","2","2","","3","","23","3","","100","3153ED59C271494CB52434A6459CE761","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:29:39","2024-12-23 17:49:20","0","Anonymized","100","1180","1","2024-12-23 17:49:21","R_11xS6rnlJF3YFB7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","654617A0544B406E9CEF87AA74EE77A6","","17.022","754.666","937.891","4","","","","","","","","","55","45","79","35","60","60","1","I did find it a long time to center my thoughts but I was able to complete the task.","1","1","","1","","31","4","","60","654617A0544B406E9CEF87AA74EE77A6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:29:41","2024-12-23 17:51:31","0","Anonymized","100","1310","1","2024-12-23 17:51:32","R_5eS67qQvjs4dMWJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6A2F5883EA93483B96CFC67AF03EB821","","39.763","725.977","1027.016","18","","","","","","","","","18","18","32","18","18","18","1","I concentrated on what I needed to do but I did watch that timer closely.","2","2","","3","","81","1","","70","6A2F5883EA93483B96CFC67AF03EB821","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:30:36","2024-12-23 17:53:03","0","Anonymized","100","1346","1","2024-12-23 17:53:03","R_3KOX4foFFSeada8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A37069F44A4E42729F2031D4A01B4490","0023-8337-1557-2649","","","","","","","","","","","","","45","47","41","40","39","38","","","2","2","","3","","43","4","","59","A37069F44A4E42729F2031D4A01B4490","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:54:51","2024-12-23 17:55:14","0","Anonymized","100","22","1","2024-12-23 17:55:14","R_7QAib3zWLqEGJV6","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7FDF3E366DEC4FC49E42813C35636F16","","",""
"2024-12-23 17:37:10","2024-12-23 17:58:06","0","Anonymized","100","1256","1","2024-12-23 17:58:07","R_5M5NSAyPt8oAJS5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","012E2C54D1CE4CDBB77D536221CA4CF4","","119.744","121.001","1111.193","2","","","","","","","","","3","4","9","0","4","15","1","I journaled for 15 minutes about a specific experience on how it makes me feel and what I want from it.","1","1","","3","","35","1","","20","012E2C54D1CE4CDBB77D536221CA4CF4","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:33:35","2024-12-23 18:02:27","0","Anonymized","100","1732","1","2024-12-23 18:02:28","R_517pRRlNBU7CFfQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","7CC4D72B3E934C75943C5F281E7BEAF8","","","","","","39.154","1379.867","1499.645","3","F_3PmIgaGz2WEmfc8","3C1A14B3-B072-4EB0-94B2-0F5B3A3D729D.jpeg","106327","image/jpeg","10","10","10","10","10","10","","","1","2","","3","","56","4","","85","7CC4D72B3E934C75943C5F281E7BEAF8","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:44:27","2024-12-23 18:05:54","0","Anonymized","100","1287","1","2024-12-23 18:05:55","R_7DJ3AK3Ao3CdV7H","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","ECE2AEACBF5643D5A12A9A5337058F0D","9891-1448-2710-7654","","","","","","","","","","","","","10","10","0","0","10","0","","","1","2","","4","","35","3","","100","ECE2AEACBF5643D5A12A9A5337058F0D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:48:51","2024-12-23 18:06:23","0","Anonymized","100","1051","1","2024-12-23 18:06:24","R_398RzJvuHpqJDS9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","92507565EF1B450B95F3B5012B0188CC","4027-8524-6336-7979","","","","","","","","","","","","","6","2","93","5","6","1","","","2","2","","3","","44","5","","60","92507565EF1B450B95F3B5012B0188CC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:33:36","2024-12-23 18:08:48","0","Anonymized","100","2112","1","2024-12-23 18:08:50","R_5Ua6VIyaaCWBDbR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9574D552273645708D8A79380D52EAC5","","","","","","75.101","536.289","1838.165","3","F_2zVaZHpVaSGXvKb","12-23-24-YThistory.zip","364534","application/zip","87","90","90","84","80","70","","","2","1","","1","","44","5","","30","9574D552273645708D8A79380D52EAC5","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:49:41","2024-12-23 18:10:07","0","Anonymized","100","1226","1","2024-12-23 18:10:08","R_6ruBuOqfWROLqQD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1D388FD130944308A6B7D446C048E7BE","","10.122","794.964","930.656","8","","","","","","","","","0","0","0","0","0","0","1","I stayed focused the entire time","1","2","","3","","39","4","","10","1D388FD130944308A6B7D446C048E7BE","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 17:53:12","2024-12-23 18:15:17","0","Anonymized","100","1325","1","2024-12-23 18:15:17","R_1D1dAlpX4e0n1Xb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D25DE07C05204E16A0CD19E1B5CD7458","2739-5933-3648-8417","","","","","","","","","","","","","20","60","30","10","20","10","","","1","1","","3","","21","3","","89","D25DE07C05204E16A0CD19E1B5CD7458","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 17:59:33","2024-12-23 18:16:37","0","Anonymized","100","1023","1","2024-12-23 18:16:38","R_3NEa6vAhTamJTA5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","7837F092ABDB4696B653011B7481CCF5","","","","","","7.831","960.874","962.661","7","F_1MYPQ4ZE69LvZ7x","Screenshot%202024-12-23%207.15.40%20PM.png","448398","image/png","60","54","64","70","52","51","","","1","1","","3","","29","4","","61","7837F092ABDB4696B653011B7481CCF5","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 17:56:51","2024-12-23 18:16:48","0","Anonymized","100","1197","1","2024-12-23 18:16:48","R_67wnbzAI3o7hJbx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","006F7CDD3DE3477098E086A47576242C","","72.964","813.484","986.522","10","","","","","","","","","0","0","0","0","0","0","1","I journaled continuously for the entire 15 minutes. I could've gone longer.","1","2","","3","","36","4","","100","006F7CDD3DE3477098E086A47576242C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 18:05:17","2024-12-23 18:26:59","0","Anonymized","100","1302","1","2024-12-23 18:27:00","R_3I6n3H6Ti13qvbZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B96EBB03B066448BB18D71086DE87111","4594-4452-8422-5244","","","","","","","","","","","","","1","3","0","2","1","1","","","1","1","","3","","76","4","","83","B96EBB03B066448BB18D71086DE87111","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 18:01:52","2024-12-23 18:27:55","0","Anonymized","100","1563","1","2024-12-23 18:27:56","R_53e0jjOcV8Edn7H","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C2201E74145C4EDE80DB10155B4E631C","","","","","","77.775","943.368","1018.302","5","F_1exdyf6n0QgDCY5","Image%2012-23-24%20at%2020.26%20(1).jpeg","204016","image/jpeg","3","21","21","72","69","100","","","1","1","","2","","31","5","","74","C2201E74145C4EDE80DB10155B4E631C","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 18:11:38","2024-12-23 18:30:15","0","Anonymized","100","1116","1","2024-12-23 18:30:15","R_5j9cI0UaRKt3Smm","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","735F2516ACB0495484D8FF2C0543B292","","20.786","210.324","925.567","4","","","","","","","","","13","16","19","7","15","8","1","I journaled for the allotted time.","1","2","","3","","34","4","","71","735F2516ACB0495484D8FF2C0543B292","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
