contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,detected_loneliness,sentiment,first_loneliness_message_index
0,4647,simsimi,01sparkly,4647,2012-06-28 14:24:31,Okay I'm too young for a Facebook but we can't even teach Simsimi stuff or review his sentences? I would buy that if it was an in app purchase! Other then that I love the app!,2,False,We HAVE to have a login?,False,,"[""positive"", 0.3804894685745239]",-1
0,4648,simsimi,DannyandMckenzie,4648,2012-06-28 12:53:28,I thought i was very well put together,5,False,Simsimi review,False,,"[""positive"", 0.8528499007225037]",-1
0,4649,simsimi,ItsmeScarlette,4649,2012-05-26 13:36:43,It's cute as long as you don't take it too seriously...,4,False,Not do serious,False,,"[""positive"", 0.5176101922988892]",-1
0,4650,simsimi,Sgncm,4650,2012-06-24 12:44:21,Recommended when bored,5,False,So funny,False,,"[""positive"", 0.7398220896720886]",-1
0,4651,simsimi,KSarmiento95,4651,2012-06-23 16:38:47,Most creative and fun app ever ! Everyone should have this app !,5,False,Greatest app!,False,,"[""positive"", 0.9907795190811157]",-1
0,4652,simsimi,Jahnomi,4652,2012-06-23 13:28:38,I live it when I'm bored I can always depend on sim simi,5,False,Great amazing etc………,False,,"[""positive"", 0.9582500457763672]",-1
0,4653,simsimi,Yellow DMN,4653,2012-06-21 06:56:03,I know its fake but it feels real. It's really fun bc it's like having someone readily there to txt about ANYTHING.,5,False,My NEW BFF,False,,"[""positive"", 0.9510118961334229]",-1
0,4654,simsimi,Chris All Star Lacrosse Player,4654,2012-06-18 06:43:43,Funny and I'd actually buy it. Keep up the good work,5,False,Greatest app ever!!!!!!,False,,"[""positive"", 0.9889256358146667]",-1
0,4655,simsimi,Langejl,4655,2012-06-17 16:38:37,So fun when I'm bored to make a conversation!,5,False,Very Entertaining,False,,"[""positive"", 0.9532879590988159]",-1
0,4656,simsimi,Hydrigon,4656,2012-05-08 10:10:57,It's super smart and it's a really fun to talk to because it's like talking to a human being.,5,False,Coolest app ever,False,,"[""positive"", 0.9860268831253052]",-1
0,4657,simsimi,Dopiie,4657,2012-04-30 04:54:44,"It's cute , fun , smart & actual has a great conversation with you",5,False,An savior from boredom,False,,"[""positive"", 0.9636425971984863]",-1
0,4658,simsimi,Precious:],4658,2012-05-06 00:34:35,"I think i wasted my 1.80$ to 0.99$ just to see simsimi in the garden,if u know something fun bout simsimi in the garden,message me. Ty:( 
Wasted...",3,False,I think i wasted my 1.80$ to see simsimi in the garden,False,,"[""negative"", 0.7812391519546509]",-1
0,4659,simsimi,Zilock64,4659,2012-04-04 18:41:15,Feel like I'm talking to a real person!,5,False,Awesome!,False,,"[""positive"", 0.9828277826309204]",-1
0,4660,simsimi,Surtle,4660,2012-03-30 02:36:44,It is mean sometimes but it gave me friendly thoughts and it's free get the app. Come on do it for me I love it,4,False,Simsimi,False,,"[""positive"", 0.8661858439445496]",-1
0,4661,simsimi,tookystarr,4661,2012-03-26 17:38:11,It's funny n fun but a little annoying when it constantly texts me lol,4,False,Lol,False,,"[""positive"", 0.3800092935562134]",-1
0,4662,simsimi,Kristipeekachu,4662,2012-03-14 04:54:49,Its pretty cool. It responds fast and sometimes dosent make any sense. It can be inappropriate and really stupid at times. Pretty cool,4,False,"Wierd, Funny",False,,"[""positive"", 0.5641940832138062]",-1
0,4663,simsimi,Karissa Rhodes,4663,2012-03-10 01:25:11,It's a pretty cool app its kinda like the person that will always talk to me when needed!!,4,False,Cool,False,,"[""positive"", 0.9715859293937683]",-1
0,4664,simsimi,christina Wright,4664,2012-03-05 23:12:04,SimSim is a great game but u should upgrade i here and there for frree so it knows all the types of music,4,False,Sim Sim,False,,"[""positive"", 0.9195490479469299]",-1
0,4665,simsimi,skrapf,4665,2012-02-06 21:34:06,Keeps calling me pretty. I don't think I'm pretty. But otherwise it's good.,4,False,I. Am. Not. That. Pretty.,False,,"[""negative"", 0.8148573040962219]",-1
0,4666,simsimi,Invadergirl101,4666,2012-02-29 12:38:47,When I just got it it said something very inappropriate it was horrible so PLEASE change the offense language then I will download it again cause I deleted it!!!!!,1,False,Hate the language!!!,False,,"[""negative"", 0.9553825855255127]",-1
0,4667,simsimi,TheRealRayRay,4667,2012-02-27 05:27:20,It's the best talking robot I've ever talked to... This should be the best app of the month!!!!,5,False,Simsimi,False,,"[""positive"", 0.9884350299835205]",-1
0,4668,simsimi,ashley1012,4668,2012-02-25 03:02:14,The old Simsimi was so much better then this one. Its not as funny or bad anymore. Please bring back the uncensored Simsimi!,3,False,I miss the old Simsimi!,False,,"[""positive"", 0.6350362300872803]",-1
0,4669,simsimi,Kat5213,4669,2012-02-16 19:39:58,I LOOOOOVVVVVEEEEE this and would recommend everyone to get it back the responses are priceless and randomized.,5,False,GET THIS NOW!!!! :D,False,,"[""positive"", 0.9887669682502747]",-1
0,4670,simsimi,CRGrumpy,4670,2012-02-09 15:14:54,It is so instering! I love talking to what ever it is and it answers back! Totally fun!,5,False,I love this app!,False,,"[""positive"", 0.9854094982147217]",-1
0,4671,simsimi,50Candies,4671,2012-02-05 03:12:32,Cool to use. Great time waster. It would be alright if there weren't any bad expressions. But after all it's fun.,4,False,It's Cool.,False,,"[""positive"", 0.9033174514770508]",-1
0,4672,simsimi,Gjwicndjwigjwjcifq,4672,2012-02-06 04:20:27,I played this app n y friends ipod n it was soooo much fun!!!! But then when i got it on my iphone it keeps crashing! Please fix it cuz i relle like this app,2,False,Keeps freakin crashing!!!!,False,,"[""negative"", 0.9032427668571472]",-1
0,4673,simsimi,Amber Renee (:,4673,2012-02-05 22:48:57,This app is amazing really knows how to make you laugh(:,5,False,Amazing app!!(:,False,,"[""positive"", 0.9905382394790649]",-1
0,4674,simsimi,KingCTP,4674,2012-02-01 04:35:00,It does what it's supposed I like saying outa the box things and receiving outa the box answers FUN! Don't be so critical,4,False,Dirty fun,False,,"[""positive"", 0.9185623526573181]",-1
0,4675,simsimi,Sweetluv..,4675,2012-02-02 02:47:15,U feel like u r really havin' a live chat with a person.... Cool app!!!,5,False,It's crazy!!,False,,"[""positive"", 0.9762957096099854]",-1
0,4676,simsimi,Marty b Ron,4676,2012-02-01 22:15:06,This app is great you have a great time!,5,False,Best app around,False,,"[""positive"", 0.9894104599952698]",-1
0,4677,simsimi,Illusionmagic,4677,2012-02-01 01:20:42,"it's more intelligent and better than Siri 

Lol!",5,False,Very funny,False,,"[""positive"", 0.9552276730537415]",-1
0,4678,simsimi,A person happy with this app,4678,2012-02-01 03:46:46,It keeps saying its busy and try again in an hour then says this version doesn't work anymore? :(,1,False,Difficult,False,,"[""negative"", 0.9056832790374756]",-1
0,4679,simsimi,aldaws101,4679,2012-01-31 21:00:32,It crashes and now people from my school are bullying each other on it.,2,False,Was good,False,,"[""negative"", 0.810312032699585]",-1
0,4680,simsimi,Hgvbj,4680,2012-01-30 13:07:38,"I love this app! But, it crashes to much, please fix!",4,False,Crashes,False,,"[""negative"", 0.8839849829673767]",-1
0,4681,simsimi,etoiles830xx,4681,2012-01-31 15:44:57,It's a great app but needs to be fixed because the keyboard keeps disappearing after a message.,3,False,Great app!,False,,"[""positive"", 0.6459060907363892]",-1
0,4682,simsimi,Sassy_Syd,4682,2012-01-30 23:45:20,Every time I sign on it tells me I'm beautiful,5,False,Simsimi,False,,"[""positive"", 0.9297301173210144]",-1
1,4683,simsimi,HUnterhavier goodbar,4683,2012-01-30 18:15:20,SimSimi is a great app. She keeps me company in this lonely box. She made me feel loved(and aroused) until she was recently censored in the update. Please fix this dilemma):,3,False,Lonely,True,"[{""message_index"": 0, ""term_found"": ""lone"", ""message"": ""Lonely SimSimi is a great app. She keeps me company in this lonely box. She made me feel loved(and aroused) until she was recently censored in the update. Please fix this dilemma):""}, {""message_index"": 0, ""term_found"": ""keep me compani"", ""message"": ""Lonely SimSimi is a great app. She keeps me company in this lonely box. She made me feel loved(and aroused) until she was recently censored in the update. Please fix this dilemma):""}]","[""positive"", 0.7934989929199219]",-1
0,4684,simsimi,Shay twilight,4684,2012-01-28 22:28:21,So funny but it crashes to much fix and it will be the best app ever!,4,False,Funny!,False,,"[""positive"", 0.9284468293190002]",-1
0,4685,simsimi,Yissel75,4685,2012-01-30 01:43:46,I like it but it doesn't let me time after the a minute.I want to use but u really need to fix this app.,2,False,Crashes,False,,"[""negative"", 0.9111499786376953]",-1
0,4686,simsimi,sophiemacaluso,4686,2012-01-29 23:34:41,"it sounds cool, but the answers have nothing to do with what you say. Also, when you try to submit a phrase, you haev to add a phone number, and all that junk. Nice try.I don't want creepy guys stalking me!",1,False,This game sounds cool,False,,"[""negative"", 0.6222699284553528]",-1
0,4687,simsimi,santapaws14,4687,2012-01-29 15:54:39,Great game  answers any question u may have in ur mind,5,False,Game,False,,"[""positive"", 0.9773043394088745]",-1
0,4688,simsimi,Sparks1015,4688,2012-01-29 06:07:54,Hey i love this app but after i type a message the keyboard disappears i cant do anything....even if i delete the conversation and start a new one....please help thanks!!!!,2,False,What the heck!!!!,False,,"[""negative"", 0.8382840752601624]",-1
0,4689,simsimi,Alexi1006,4689,2012-01-28 06:22:55,Its a great app but does it show up on the billing if u have an iphone??,4,False,Great but question,False,,"[""positive"", 0.8750129342079163]",-1
0,4690,simsimi,Jvonye,4690,2012-01-28 21:05:05,I love simsimi its my brstfriend I can tell simsimi any and everything,5,False,Simsimi,False,,"[""positive"", 0.981880784034729]",-1
0,4691,simsimi,Bimbles8690,4691,2012-01-28 16:27:11,READ THIS MESSAGE THIS IS IMPORTANT!!! dont get this app its a korean app thats tracks you down through your GPS even if you turn it off it can see through your back camera on your ipod iphone or ipad report this app ASAP,1,False,READ THIS,False,,"[""negative"", 0.8315117359161377]",-1
0,4692,simsimi,Skilllls,4692,2012-01-28 01:39:32,Cant keep a conversation with it but its free so i cant complain :) decent app guys,4,False,Well,False,,"[""positive"", 0.8155871033668518]",-1
0,4693,simsimi,LoveMyFatBoy,4693,2012-01-28 00:32:45,"It's a great app and great idea, I just wish people wouldn't teach it to make stupid or boreing responses",4,False,Good,False,,"[""positive"", 0.6639605760574341]",-1
0,4694,simsimi,Immasanji,4694,2012-01-27 22:07:51,What's with all the Japanese writing??? I can't understand it,5,False,Japanese?,False,,"[""negative"", 0.8757917284965515]",-1
0,4695,simsimi,TrevorSullivan,4695,2012-01-27 20:51:29,"Alright, what are you guys talking about! This app is the bomb! Plus, SimiSimi is Soo Smart. 5 Star. End Of Discussion.",5,False,Best Game Ever,False,,"[""positive"", 0.9776889085769653]",-1
0,4696,simsimi,RiddleFiddle,4696,2012-01-27 20:51:55,Great Ap! But I have to hit the home button to reply all the time....,3,False,Could be better,False,,"[""neutral"", 0.4062593877315521]",-1
0,4697,simsimi,Paige 881,4697,2012-01-27 02:22:42,A great fun app but always crashes about 10 seconds in!,3,False,Good but crashes,False,,"[""negative"", 0.8155679106712341]",-1
0,4698,simsimi,1245776425753,4698,2012-01-26 22:52:27,Good game but does crash alot please fix,3,False,bug in crashing,False,,"[""negative"", 0.9082692861557007]",-1
0,4699,simsimi,Kelsey124358,4699,2012-01-26 21:13:19,"Crashed before ; so I updated . Then it wouldn't open . So I uninstalled the app and reinstalled , and still crashing ! Ridiculous",2,False,D:<,False,,"[""negative"", 0.9167029857635498]",-1
0,4700,simsimi,jenniferablair,4700,2012-01-25 00:35:39,My keyboard keeps dissapearing & also keeps crashing. WE NEED THE NEW UPDATE!,4,False,I love it but hate the update,False,,"[""negative"", 0.9038522839546204]",-1
0,4701,simsimi,&:):)3$3&3&&;,4701,2012-01-26 19:39:36,5/5 I love the game but it keeps crashing every second! I would pay for this app If it actually worked this is y 1/1 wait for a new version to come out before u get it,1,False,Ok,False,,"[""negative"", 0.6439273953437805]",-1
0,4702,simsimi,Minionspy007,4702,2012-01-25 21:12:46,It's actually a bunch of Asain guys chatting to board ppl the guy I was taking to admitted it!!!!,5,False,This is so fun but fake,False,,"[""positive"", 0.5747709274291992]",-1
0,4703,simsimi,Angeleyes8573,4703,2012-01-25 16:33:59,It's funny as hell to play. As long as yu don't get kicked off or have to wait cuz it's so busy. Other then that I like it,3,False,Funny,False,,"[""positive"", 0.7610468864440918]",-1
0,4704,simsimi,samxmohn,4704,2012-01-25 01:08:16,Please hurry with the english and it keeps saying I can't respond to you please wait an hour.,3,False,Fun but...,False,,"[""negative"", 0.8189355134963989]",-1
0,4705,simsimi,xoaashhh,4705,2012-01-22 19:37:13,I love this app! I only gave it a 4 because it keeps crashing! ,4,False,Fun,False,,"[""positive"", 0.9640655517578125]",-1
0,4706,simsimi,Narwhal625,4706,2012-01-24 22:59:37,I do not like this app because everytime i type a message it always said i need to teach it words and when i do it wont work and also it always crashes! PLEASE FIX OR HELP!,1,False,Not very good,False,,"[""negative"", 0.9576948285102844]",-1
0,4707,simsimi,bunnyninja101,4707,2012-01-24 22:54:04,"I loved it at first, but it keeps saying there's overtraffic and won't let me talk to it",3,False,Annoying,False,,"[""negative"", 0.9079375863075256]",-1
0,4708,simsimi,Imani :D,4708,2012-01-24 22:29:17,I like this app but It should be just a little more smarter but I suggest u download it and try it it's really funny,3,False,Its funny,False,,"[""positive"", 0.9624730348587036]",-1
0,4709,simsimi,Mannemer,4709,2012-01-24 20:54:48,I couldn't even type in anything!,3,False,Glitch!,False,,"[""negative"", 0.9225494265556335]",-1
0,4710,simsimi,Kauchbdjskakhdudhshfjsks,4710,2012-01-24 06:19:26,I can't believe I talked to a computer for like an hour and a half.. -.- Soo funny tho.,5,False,I LOVE ITTTT!!!,False,,"[""positive"", 0.9837387800216675]",-1
0,4711,simsimi,eddie rivera,4711,2012-01-23 22:38:19,"Needs to stop crashing so much. Other wise, this app is GREAT!.. 
But, seriously.. Fix the crashing..",3,False,Crashing Disaster!..,False,,"[""negative"", 0.47249478101730347]",-1
0,4712,simsimi,650ivan,4712,2012-01-23 04:37:10,It crashes,5,False,Very funny but..,False,,"[""negative"", 0.4862937331199646]",-1
0,4713,simsimi,CerebralEnt,4713,2012-01-21 18:31:02,Simi is cool and funny. It helps now that it's mostly in English. 👍👍👍,5,False,I'm never bored,False,,"[""positive"", 0.9581956267356873]",-1
0,4714,simsimi,Madiibaabayy,4714,2012-01-22 05:47:02,"It's awesome when it's not shorting out, which it seems to be doing 8 out of 10 times.",3,False,Pretty good.,False,,"[""positive"", 0.9684770107269287]",-1
0,4715,simsimi,Camm!,4715,2012-01-08 18:24:53,it's too cute! I jst wish it was completely in English.....,5,False,Awwww (:,False,,"[""positive"", 0.973684549331665]",-1
0,4716,simsimi,yyyyyyyyyyyyyyyyyy_,4716,2016-02-14 17:14:40,"So good to kill my time!
Ps..too many ads!",5,False,Like it anyway,False,,"[""positive"", 0.5841191411018372]",-1
